no,is_pick,hero_id,team,order,ord,match_id,leagueid,data_year
77868,False,38.0,1.0,10.0,10.0,5286710266,11623,2020
49872,False,59.0,1.0,18.0,18.0,5249014457,11468,2020
46993,False,95.0,1.0,19.0,19.0,5243215673,10884,2020
62571,False,66.0,1.0,1.0,1.0,5266542622,11533,2020
19752,False,47.0,0.0,5.0,5.0,5214598259,11263,2020
97117,False,83.0,0.0,6.0,6.0,5314652152,11668,2020
99776,False,98.0,0.0,4.0,4.0,5319033335,11623,2020
89423,True,5.0,1.0,9.0,9.0,5304556872,11448,2020
54677,False,69.0,0.0,2.0,2.0,5254931955,11620,2020
55986,False,76.0,1.0,13.0,13.0,5257122336,11620,2020
30814,False,54.0,0.0,18.0,18.0,5231224164,11629,2020
41744,True,60.0,1.0,16.0,16.0,5237142517,11661,2020
73293,True,104.0,1.0,9.0,9.0,5280710190,11263,2020
79096,False,7.0,1.0,18.0,18.0,5288466733,11382,2020
60959,True,113.0,0.0,17.0,17.0,5264104351,11382,2020
93214,False,42.0,1.0,7.0,7.0,5309293918,11806,2020
98051,True,42.0,0.0,16.0,16.0,5316282101,10884,2020
95184,True,23.0,1.0,9.0,9.0,5311470283,11700,2020
741,True,104.0,1.0,17.0,17.0,5179932622,11155,2020
54861,False,10.0,0.0,10.0,10.0,5255105578,11620,2020
26162,False,31.0,1.0,0.0,0.0,5225405145,11419,2020
49742,True,13.0,1.0,20.0,20.0,5248746872,11668,2020
94848,False,104.0,1.0,3.0,3.0,5311085380,11806,2020
48246,True,47.0,0.0,19.0,19.0,5245819430,11478,2020
78159,False,66.0,0.0,5.0,5.0,5287075561,11719,2020
29585,True,59.0,1.0,20.0,20.0,5230729531,11629,2020
94568,True,79.0,0.0,9.0,9.0,5310836149,11613,2020
42896,False,13.0,1.0,2.0,2.0,5239106339,11629,2020
66519,True,93.0,1.0,14.0,14.0,5271317372,11694,2020
63531,True,15.0,0.0,15.0,15.0,5267743570,11181,2020
57371,True,3.0,0.0,14.0,14.0,5258763740,11668,2020
46570,True,87.0,0.0,14.0,14.0,5242723914,11661,2020
14636,True,31.0,0.0,15.0,15.0,5203537306,11620,2020
20569,True,104.0,1.0,9.0,9.0,5216376648,11263,2020
42366,False,4.0,1.0,0.0,0.0,5238303178,11661,2020
66718,True,86.0,0.0,15.0,15.0,5271642841,11694,2020
699,False,79.0,0.0,19.0,19.0,5179850112,11249,2020
98190,False,126.0,0.0,1.0,1.0,5316480529,11370,2020
60008,False,57.0,0.0,12.0,12.0,5262534514,11623,2020
33591,False,54.0,1.0,2.0,2.0,5231714148,10884,2020
54319,False,46.0,1.0,18.0,18.0,5254613326,11620,2020
86374,True,104.0,1.0,17.0,17.0,5298937105,11591,2020
54026,False,51.0,1.0,11.0,11.0,5254292047,11419,2020
9289,False,62.0,1.0,13.0,13.0,5195070096,11249,2020
77439,True,96.0,0.0,21.0,21.0,5286074942,11263,2020
41663,False,88.0,0.0,1.0,1.0,5237017778,11661,2020
15619,True,93.0,0.0,8.0,8.0,5205887496,11592,2020
78011,False,98.0,0.0,11.0,11.0,5286891493,11468,2020
59908,False,98.0,0.0,0.0,0.0,5262308590,11719,2020
24686,True,96.0,1.0,20.0,20.0,5223458206,11602,2020
61369,True,119.0,0.0,9.0,9.0,5264734933,11604,2020
80601,True,12.0,0.0,16.0,16.0,5290105232,11623,2020
74573,True,101.0,0.0,14.0,14.0,5282544861,10884,2020
96036,False,95.0,1.0,3.0,3.0,5312984175,11806,2020
39048,True,8.0,0.0,14.0,14.0,5235268184,11661,2020
5015,False,47.0,0.0,3.0,3.0,5188327771,11249,2020
14619,True,53.0,1.0,20.0,20.0,5203533888,11592,2020
89141,False,126.0,1.0,13.0,13.0,5303668489,11683,2020
90757,False,111.0,1.0,13.0,13.0,5306685244,11591,2020
17892,True,75.0,1.0,15.0,15.0,5211664442,11263,2020
47231,True,7.0,1.0,15.0,15.0,5243516139,11661,2020
89526,True,38.0,0.0,2.0,2.0,5304705598,11591,2020
1810,True,3.0,1.0,9.0,9.0,5182763459,11249,2020
23020,False,91.0,0.0,4.0,4.0,5221478608,11623,2020
64301,True,67.0,0.0,16.0,16.0,5268643784,11533,2020
82590,False,91.0,0.0,5.0,5.0,5293033215,10884,2020
220,False,6.0,1.0,2.0,2.0,5178453323,11099,2020
24390,False,82.0,0.0,10.0,10.0,5223281682,11623,2020
29983,False,57.0,1.0,0.0,0.0,5230780293,11155,2020
24378,True,114.0,0.0,20.0,20.0,5223275394,10884,2020
42310,False,128.0,1.0,10.0,10.0,5238123175,11661,2020
65257,False,126.0,0.0,4.0,4.0,5269681437,11478,2020
16812,False,72.0,1.0,13.0,13.0,5207988045,11517,2020
35664,False,38.0,1.0,10.0,10.0,5232928815,11155,2020
62869,False,95.0,1.0,13.0,13.0,5266798663,11688,2020
55990,True,57.0,0.0,17.0,17.0,5257122336,11620,2020
20306,False,4.0,0.0,10.0,10.0,5215855863,11604,2020
18738,False,112.0,1.0,3.0,3.0,5212739459,10884,2020
18620,True,33.0,1.0,17.0,17.0,5212596139,10884,2020
68907,True,7.0,1.0,6.0,6.0,5275348605,11533,2020
518,True,69.0,1.0,14.0,14.0,5179104922,11155,2020
69471,True,94.0,0.0,20.0,20.0,5275708727,11657,2020
70743,False,57.0,1.0,18.0,18.0,5277035750,10884,2020
31683,True,102.0,0.0,7.0,7.0,5231317281,11629,2020
27232,False,87.0,1.0,0.0,0.0,5226903843,11419,2020
93008,True,49.0,0.0,21.0,21.0,5309049145,11668,2020
57050,False,91.0,0.0,1.0,1.0,5258527975,11688,2020
90913,True,101.0,1.0,15.0,15.0,5306870017,11370,2020
82968,True,10.0,0.0,9.0,9.0,5293332555,11448,2020
49885,True,15.0,0.0,9.0,9.0,5249029414,11657,2020
85312,False,65.0,1.0,0.0,0.0,5297062182,11668,2020
39623,True,49.0,0.0,17.0,17.0,5235557938,11661,2020
7774,True,30.0,0.0,14.0,14.0,5192866912,11155,2020
43089,False,82.0,0.0,19.0,19.0,5239282548,11629,2020
5569,True,107.0,1.0,7.0,7.0,5189528968,11249,2020
88386,False,15.0,0.0,5.0,5.0,5302590909,11591,2020
41895,False,88.0,1.0,13.0,13.0,5237477621,11661,2020
61988,False,65.0,1.0,12.0,12.0,5265251547,11533,2020
13076,True,41.0,0.0,17.0,17.0,5201645640,11517,2020
67219,False,46.0,0.0,10.0,10.0,5272605599,11533,2020
98672,True,95.0,1.0,21.0,21.0,5317275371,11623,2020
17938,True,106.0,1.0,17.0,17.0,5211805001,11263,2020
9696,False,65.0,0.0,2.0,2.0,5195635710,11592,2020
68197,False,87.0,1.0,0.0,0.0,5274069398,11533,2020
12880,False,13.0,0.0,19.0,19.0,5201148557,11382,2020
44202,False,98.0,0.0,10.0,10.0,5240531516,11661,2020
89913,False,98.0,1.0,5.0,5.0,5305239870,11736,2020
76480,True,93.0,1.0,8.0,8.0,5285315012,11382,2020
83703,False,76.0,0.0,18.0,18.0,5294099316,11468,2020
33035,False,34.0,0.0,18.0,18.0,5231541344,11629,2020
56194,False,93.0,0.0,2.0,2.0,5257313332,11478,2020
16224,False,46.0,0.0,19.0,19.0,5207013770,11602,2020
74648,False,66.0,1.0,1.0,1.0,5282629148,11620,2020
17781,True,97.0,1.0,14.0,14.0,5210909104,11517,2020
61621,False,52.0,1.0,19.0,19.0,5264957081,11688,2020
74798,False,47.0,0.0,19.0,19.0,5282724902,10884,2020
71717,False,13.0,0.0,2.0,2.0,5278109704,11694,2020
92361,True,8.0,0.0,11.0,11.0,5308547149,10884,2020
85620,False,88.0,0.0,0.0,0.0,5297345877,11613,2020
70742,True,59.0,0.0,17.0,17.0,5277035750,10884,2020
4094,True,97.0,0.0,6.0,6.0,5186916957,11249,2020
93612,True,12.0,1.0,21.0,21.0,5309692337,11249,2020
24511,True,46.0,1.0,21.0,21.0,5223345526,10884,2020
76286,False,98.0,0.0,12.0,12.0,5285009230,11717,2020
25012,True,95.0,1.0,16.0,16.0,5223759461,10884,2020
73099,False,4.0,0.0,12.0,12.0,5280447991,10884,2020
92690,True,91.0,0.0,10.0,10.0,5308802342,11448,2020
74462,False,41.0,0.0,13.0,13.0,5282139026,11657,2020
6580,True,101.0,1.0,8.0,8.0,5190959835,11533,2020
11164,False,59.0,0.0,19.0,19.0,5198215403,11592,2020
27491,True,129.0,0.0,17.0,17.0,5227169931,11419,2020
96033,False,65.0,0.0,0.0,0.0,5312984175,11806,2020
63870,False,76.0,0.0,3.0,3.0,5268047523,11181,2020
22372,False,89.0,1.0,12.0,12.0,5220660188,11591,2020
89512,True,16.0,1.0,10.0,10.0,5304644686,11370,2020
13613,False,87.0,0.0,4.0,4.0,5202170075,11620,2020
68266,False,128.0,0.0,3.0,3.0,5274102337,11263,2020
48418,True,129.0,0.0,16.0,16.0,5246071603,11672,2020
54494,True,11.0,0.0,17.0,17.0,5254723606,11249,2020
24480,False,41.0,0.0,12.0,12.0,5223333813,11382,2020
68827,True,45.0,1.0,14.0,14.0,5275093116,11694,2020
14070,True,25.0,1.0,21.0,21.0,5203135485,11592,2020
96881,False,41.0,1.0,12.0,12.0,5314389995,11668,2020
25236,True,106.0,1.0,20.0,20.0,5223964918,10884,2020
64063,True,52.0,1.0,20.0,20.0,5268337654,10884,2020
53255,False,11.0,0.0,10.0,10.0,5253114936,11620,2020
21041,False,31.0,0.0,1.0,1.0,5217985005,11382,2020
19867,False,6.0,1.0,11.0,11.0,5214868690,11382,2020
32824,False,128.0,1.0,5.0,5.0,5231478346,10884,2020
78373,True,6.0,0.0,21.0,21.0,5287215270,11741,2020
65842,False,25.0,0.0,18.0,18.0,5270438909,11263,2020
78162,True,51.0,0.0,8.0,8.0,5287075561,11719,2020
15213,True,80.0,1.0,20.0,20.0,5204689360,11620,2020
24272,False,91.0,0.0,2.0,2.0,5223240360,10884,2020
99251,False,126.0,0.0,6.0,6.0,5318308043,11370,2020
18263,False,44.0,1.0,12.0,12.0,5212283963,11478,2020
15965,False,91.0,0.0,2.0,2.0,5206828942,11517,2020
35413,False,128.0,0.0,1.0,1.0,5232752389,11629,2020
4510,False,112.0,1.0,4.0,4.0,5187208131,11370,2020
182,True,100.0,1.0,8.0,8.0,5178384656,11249,2020
53113,False,15.0,1.0,0.0,0.0,5253033812,11688,2020
37385,True,97.0,0.0,21.0,21.0,5234656086,11661,2020
13740,True,2.0,1.0,21.0,21.0,5202578730,11382,2020
75017,False,5.0,0.0,18.0,18.0,5283030960,11382,2020
22957,True,101.0,1.0,7.0,7.0,5221361704,11382,2020
45765,False,57.0,1.0,12.0,12.0,5241995098,11661,2020
51056,False,91.0,0.0,4.0,4.0,5250819171,10946,2020
40242,True,77.0,1.0,20.0,20.0,5236132487,11661,2020
64265,False,19.0,1.0,2.0,2.0,5268642597,11263,2020
2107,True,21.0,1.0,20.0,20.0,5183299211,11583,2020
98742,False,11.0,0.0,3.0,3.0,5317417608,11249,2020
95704,False,98.0,0.0,1.0,1.0,5312507193,10884,2020
22625,False,15.0,0.0,5.0,5.0,5220911270,11591,2020
9975,False,74.0,1.0,18.0,18.0,5196212178,11249,2020
73117,True,42.0,1.0,8.0,8.0,5280505968,10884,2020
68879,False,73.0,1.0,0.0,0.0,5275316546,11263,2020
33740,True,99.0,0.0,20.0,20.0,5231722445,11629,2020
81255,False,94.0,0.0,11.0,11.0,5291112461,11591,2020
13876,False,31.0,0.0,3.0,3.0,5203064181,11478,2020
61219,False,32.0,0.0,13.0,13.0,5264476122,11683,2020
55202,True,89.0,0.0,21.0,21.0,5255785060,10946,2020
45769,True,13.0,0.0,16.0,16.0,5241995098,11661,2020
196275,True,81.0,0.0,1.0,1.0,5420644398,12012,2020
122712,False,100.0,1.0,19.0,19.0,5349107472,11804,2020
131942,False,66.0,0.0,7.0,7.0,5360433008,11863,2020
187283,True,63.0,0.0,16.0,16.0,5414014176,12027,2020
113342,True,110.0,0.0,17.0,17.0,5337546745,11382,2020
191812,True,128.0,1.0,14.0,14.0,5416685089,11439,2020
184358,True,95.0,0.0,17.0,17.0,5411894214,11831,2020
193377,True,78.0,1.0,17.0,17.0,5418141535,11980,2020
199636,False,41.0,1.0,18.0,18.0,5424171327,11973,2020
181536,True,86.0,0.0,11.0,11.0,5409352581,11099,2020
142728,True,51.0,1.0,10.0,10.0,5369967196,11863,2020
171273,True,96.0,1.0,9.0,9.0,5401544072,11953,2020
154304,False,43.0,1.0,6.0,6.0,5382419171,11831,2020
191355,False,29.0,1.0,19.0,19.0,5416390145,11980,2020
101249,False,128.0,1.0,4.0,4.0,5321469377,11478,2020
158497,True,31.0,1.0,11.0,11.0,5387359446,11249,2020
122096,False,13.0,1.0,19.0,19.0,5348228949,11806,2020
132906,False,108.0,1.0,3.0,3.0,5361325807,11439,2020
147040,False,8.0,1.0,12.0,12.0,5375698222,11898,2020
191207,False,129.0,0.0,3.0,3.0,5416304693,11980,2020
144077,False,17.0,1.0,18.0,18.0,5371741975,11898,2020
131048,True,98.0,1.0,14.0,14.0,5359706099,11439,2020
124191,False,43.0,1.0,4.0,4.0,5350989014,11478,2020
111968,False,59.0,1.0,6.0,6.0,5336244857,11829,2020
110443,True,9.0,0.0,9.0,9.0,5334934614,11807,2020
141072,True,83.0,1.0,20.0,20.0,5367837993,11668,2020
175565,False,66.0,0.0,0.0,0.0,5405314026,11370,2020
130537,True,83.0,0.0,9.0,9.0,5359352509,11668,2020
185719,True,100.0,0.0,14.0,14.0,5412700403,12027,2020
160710,True,25.0,0.0,14.0,14.0,5389746330,11828,2020
122545,False,65.0,1.0,6.0,6.0,5348841758,11735,2020
112829,True,128.0,1.0,10.0,10.0,5336650591,11829,2020
132106,True,10.0,1.0,17.0,17.0,5360707879,11806,2020
140830,True,39.0,1.0,20.0,20.0,5367665253,11668,2020
167926,False,43.0,0.0,5.0,5.0,5397861456,11382,2020
106602,False,106.0,1.0,18.0,18.0,5329479559,11823,2020
100592,False,43.0,1.0,6.0,6.0,5320740298,11370,2020
110415,False,7.0,1.0,3.0,3.0,5334905343,11382,2020
166996,True,79.0,0.0,21.0,21.0,5396287269,11382,2020
125913,True,63.0,0.0,11.0,11.0,5353251610,11735,2020
185207,True,128.0,1.0,8.0,8.0,5412508100,11263,2020
196808,False,39.0,1.0,18.0,18.0,5421135327,11780,2020
141561,True,120.0,0.0,8.0,8.0,5368369601,11877,2020
130532,False,112.0,1.0,4.0,4.0,5359352509,11668,2020
174902,True,41.0,1.0,15.0,15.0,5404905371,11263,2020
199060,False,106.0,1.0,4.0,4.0,5423849954,11668,2020
167290,False,98.0,1.0,7.0,7.0,5396553207,11829,2020
136354,False,11.0,0.0,19.0,19.0,5363985884,11829,2020
132751,False,53.0,1.0,2.0,2.0,5361213941,11668,2020
115927,False,121.0,0.0,6.0,6.0,5340628356,11800,2020
140839,False,96.0,1.0,7.0,7.0,5367668250,11099,2020
126413,False,68.0,1.0,5.0,5.0,5354423288,11382,2020
128215,True,42.0,0.0,15.0,15.0,5356428601,11863,2020
108354,True,88.0,1.0,10.0,10.0,5331972819,11823,2020
156603,True,13.0,1.0,9.0,9.0,5385427671,11249,2020
175686,True,106.0,0.0,11.0,11.0,5405361829,11828,2020
154614,True,129.0,0.0,8.0,8.0,5382796103,11947,2020
120321,False,77.0,0.0,2.0,2.0,5346639293,11829,2020
178323,False,17.0,1.0,18.0,18.0,5407054320,11953,2020
199860,False,106.0,1.0,0.0,0.0,5424275641,11999,2020
115014,True,55.0,1.0,17.0,17.0,5339787694,11263,2020
178404,True,86.0,1.0,11.0,11.0,5407125064,11953,2020
103328,False,98.0,0.0,18.0,18.0,5325023723,11382,2020
112606,False,98.0,0.0,7.0,7.0,5336494243,11829,2020
199982,False,8.0,1.0,12.0,12.0,5424314817,11974,2020
164874,False,76.0,0.0,0.0,0.0,5394123985,11478,2020
164961,True,1.0,1.0,21.0,21.0,5394145003,11478,2020
181419,False,90.0,0.0,4.0,4.0,5409314519,12008,2020
108146,False,12.0,0.0,0.0,0.0,5331565854,11800,2020
191711,False,129.0,1.0,1.0,1.0,5416612975,11964,2020
123986,False,46.0,0.0,18.0,18.0,5350824705,11806,2020
155337,False,62.0,0.0,6.0,6.0,5383983043,11828,2020
190328,False,28.0,1.0,4.0,4.0,5415844298,11263,2020
189887,False,90.0,1.0,3.0,3.0,5415335673,11439,2020
107790,False,93.0,0.0,18.0,18.0,5331119613,11807,2020
177869,False,80.0,1.0,5.0,5.0,5406638420,12027,2020
139729,False,17.0,0.0,18.0,18.0,5366530659,11823,2020
154795,False,86.0,0.0,13.0,13.0,5383461958,11249,2020
169724,False,61.0,1.0,0.0,0.0,5399830406,11829,2020
152403,False,74.0,1.0,19.0,19.0,5380609214,11829,2020
161875,False,1.0,0.0,13.0,13.0,5391305646,11792,2020
194012,False,126.0,1.0,2.0,2.0,5418467899,11249,2020
109568,True,121.0,0.0,14.0,14.0,5333946072,11829,2020
196370,True,43.0,1.0,20.0,20.0,5420684923,11973,2020
123371,False,9.0,1.0,18.0,18.0,5350307543,11461,2020
150302,False,70.0,0.0,18.0,18.0,5378765175,11829,2020
100884,False,86.0,0.0,12.0,12.0,5321136139,11370,2020
122049,True,86.0,1.0,16.0,16.0,5348205149,11370,2020
118312,True,8.0,1.0,17.0,17.0,5343964055,11263,2020
199448,False,74.0,1.0,5.0,5.0,5424099150,11964,2020
152692,False,66.0,0.0,0.0,0.0,5380759492,11829,2020
195115,True,1.0,1.0,17.0,17.0,5420012219,12025,2020
177210,False,38.0,1.0,6.0,6.0,5406051532,12027,2020
182086,True,128.0,0.0,11.0,11.0,5409913282,11999,2020
