no,order,pick,active_team,hero_id,player_slot,extra_time,total_time_taken,match_id,leagueid,data_year
117432,5.0,True,3.0,111.0,8.0,130.0,9.0,5962725750,12805,2021
107716,16.0,True,3.0,85.0,9.0,27.0,8.0,5949215095,13109,2021
126993,24.0,True,3.0,29.0,7.0,10.0,19.0,5979185588,13119,2021
135717,16.0,True,3.0,102.0,9.0,32.0,34.0,5991655980,13107,2021
162813,13.0,False,3.0,55.0,,45.0,1.0,6040722034,12964,2021
101489,9.0,True,3.0,70.0,2.0,125.0,0.0,5940594883,12805,2021
95479,16.0,True,2.0,15.0,4.0,67.0,31.0,5927403327,13030,2021
105302,10.0,False,2.0,94.0,,130.0,7.0,5946124462,13107,2021
161883,19.0,False,2.0,15.0,,34.0,41.0,6038753175,12964,2021
120800,23.0,True,3.0,13.0,8.0,70.0,30.0,5967846026,13114,2021
180094,16.0,True,3.0,9.0,6.0,101.0,29.0,6076798231,13325,2021
191695,6.0,True,3.0,26.0,9.0,113.0,47.0,6093778443,12325,2021
136448,3.0,False,3.0,96.0,,130.0,0.0,5992071362,13150,2021
125419,17.0,True,2.0,8.0,3.0,37.0,51.0,5974866590,13102,2021
169789,17.0,True,2.0,41.0,0.0,62.0,57.0,6056951677,13256,2021
193947,2.0,False,2.0,49.0,,108.0,2.0,6096038801,13268,2021
162177,1.0,False,3.0,88.0,,130.0,32.0,6039557628,12325,2021
131241,7.0,True,2.0,2.0,1.0,130.0,89.0,5985323204,13109,2021
127638,23.0,True,3.0,29.0,5.0,4.0,39.0,5980351827,13114,2021
110814,20.0,False,3.0,17.0,,88.0,19.0,5955183834,13059,2021
135726,1.0,False,3.0,61.0,,130.0,0.0,5991662517,12780,2021
121300,22.0,False,2.0,98.0,,14.0,55.0,5968553041,12929,2021
123102,2.0,False,2.0,102.0,,130.0,4.0,5971157434,13059,2021
103241,11.0,False,2.0,17.0,,121.0,1.0,5943277342,12938,2021
151490,8.0,True,3.0,54.0,9.0,130.0,18.0,6014218470,13228,2021
170573,9.0,False,3.0,23.0,,130.0,7.0,6058009428,13194,2021
149501,16.0,True,3.0,100.0,5.0,11.0,28.0,6011227320,13237,2021
115208,9.0,False,3.0,107.0,,130.0,46.0,5960307817,13059,2021
173210,24.0,True,2.0,74.0,0.0,12.0,72.0,6064807524,13194,2021
194747,10.0,False,2.0,54.0,,112.0,27.0,6097090758,13330,2021
109901,17.0,True,2.0,42.0,0.0,105.0,3.0,5953713470,13059,2021
173291,9.0,False,2.0,70.0,,130.0,12.0,6065317216,13268,2021
98215,13.0,False,2.0,110.0,,89.0,39.0,5932954675,12986,2021
107493,9.0,False,2.0,10.0,,130.0,2.0,5948790103,13116,2021
194869,12.0,False,3.0,48.0,,128.0,5.0,6097200173,13379,2021
159761,17.0,True,2.0,40.0,3.0,71.0,24.0,6034417665,12964,2021
159848,8.0,True,3.0,126.0,8.0,118.0,28.0,6034671050,13213,2021
176306,2.0,False,3.0,61.0,,130.0,2.0,6069286522,13256,2021
103033,19.0,False,3.0,65.0,,87.0,23.0,5943107568,12846,2021
186598,12.0,False,2.0,47.0,,99.0,15.0,6086190911,13335,2021
118873,24.0,True,2.0,48.0,1.0,11.0,42.0,5963869423,13102,2021
150224,21.0,False,2.0,1.0,,45.0,50.0,6012331610,13228,2021
185215,20.0,False,2.0,129.0,,112.0,41.0,6083557314,13268,2021
184774,9.0,False,3.0,94.0,,130.0,16.0,6082824020,13325,2021
102677,23.0,True,2.0,105.0,3.0,21.0,43.0,5942590393,13120,2021
172756,2.0,False,2.0,78.0,,130.0,9.0,6064378460,11912,2021
134616,13.0,False,2.0,15.0,,112.0,1.0,5990316687,13173,2021
149682,5.0,True,2.0,128.0,1.0,130.0,7.0,6011550306,13173,2021
164611,11.0,False,3.0,70.0,,120.0,23.0,6046399362,13228,2021
147290,13.0,False,2.0,106.0,,91.0,8.0,6008829727,12780,2021
156762,2.0,False,2.0,13.0,,130.0,8.0,6025687921,13237,2021
188899,9.0,False,3.0,86.0,,130.0,40.0,6090288440,11912,2021
104455,2.0,False,2.0,98.0,,130.0,0.0,5944944329,12938,2021
191257,24.0,True,2.0,16.0,2.0,4.0,59.0,6092569959,13330,2021
118258,18.0,True,2.0,95.0,1.0,49.0,15.0,5963619837,13102,2021
145189,22.0,False,2.0,126.0,,52.0,45.0,6004300134,13116,2021
95771,21.0,False,2.0,106.0,,83.0,51.0,5928265969,12780,2021
116936,10.0,False,3.0,120.0,,116.0,4.0,5962283575,13102,2021
113199,11.0,False,3.0,16.0,,108.0,6.0,5958083300,13115,2021
194335,6.0,True,3.0,49.0,5.0,106.0,54.0,6096805519,13286,2021
147579,14.0,False,2.0,74.0,,83.0,77.0,6009910272,12986,2021
190002,21.0,False,3.0,52.0,,125.0,33.0,6091186227,13268,2021
172097,12.0,False,3.0,67.0,,104.0,0.0,6062612205,11912,2021
176973,21.0,False,3.0,4.0,,6.0,97.0,6070651545,13319,2021
97449,19.0,False,2.0,47.0,,126.0,6.0,5931984407,13063,2021
187673,7.0,True,2.0,25.0,0.0,130.0,1.0,6088407036,13268,2021
142607,2.0,False,2.0,61.0,,130.0,6.0,6001038800,13108,2021
185462,3.0,False,2.0,61.0,,130.0,5.0,6084112990,13194,2021
158690,2.0,False,2.0,88.0,,130.0,5.0,6029877246,12964,2021
146813,16.0,True,3.0,119.0,9.0,78.0,47.0,6007723794,13043,2021
107696,20.0,False,2.0,13.0,,89.0,14.0,5949147381,13109,2021
104857,20.0,False,3.0,17.0,,121.0,46.0,5945473247,13043,2021
190834,9.0,False,3.0,109.0,,130.0,15.0,6092247026,13320,2021
150147,16.0,True,2.0,30.0,4.0,62.0,91.0,6012327930,13228,2021
129620,1.0,False,3.0,103.0,,130.0,20.0,5982860419,12780,2021
118966,21.0,False,2.0,69.0,,89.0,15.0,5963906337,13102,2021
131051,9.0,False,3.0,54.0,,60.0,11.0,5984910430,13150,2021
135370,5.0,True,3.0,58.0,5.0,130.0,5.0,5991065552,13150,2021
138402,23.0,True,3.0,9.0,8.0,37.0,40.0,5994823779,13108,2021
164152,8.0,True,2.0,61.0,2.0,71.0,88.0,6045528143,13131,2021
164990,6.0,True,3.0,110.0,5.0,130.0,23.0,6047094062,13131,2021
144537,14.0,False,3.0,41.0,,130.0,5.0,6003817025,12929,2021
140466,3.0,False,3.0,58.0,,130.0,39.0,5998258299,13113,2021
164180,12.0,False,3.0,46.0,,68.0,7.0,6045564291,13131,2021
109907,23.0,True,3.0,107.0,6.0,12.0,116.0,5953713470,13059,2021
172397,3.0,False,2.0,58.0,,130.0,12.0,6063195563,12325,2021
125911,7.0,True,3.0,29.0,8.0,120.0,3.0,5976005684,12986,2021
190986,17.0,True,2.0,23.0,1.0,110.0,82.0,6092378439,13330,2021
172755,1.0,False,3.0,88.0,,130.0,13.0,6064378460,11912,2021
144759,20.0,False,3.0,121.0,,85.0,39.0,6003936734,13173,2021
141880,5.0,True,3.0,25.0,7.0,130.0,10.0,6000048390,13150,2021
157458,4.0,False,3.0,121.0,,130.0,29.0,6027219794,13173,2021
114639,13.0,False,3.0,108.0,,107.0,50.0,5959727426,13030,2021
192004,3.0,False,3.0,61.0,,130.0,49.0,6093945748,13286,2021
194663,22.0,False,2.0,13.0,,4.0,3.0,6097025778,13330,2021
184310,1.0,False,3.0,121.0,,130.0,4.0,6081957975,13268,2021
149564,7.0,True,2.0,128.0,3.0,130.0,7.0,6011371669,13237,2021
150873,22.0,False,3.0,39.0,,52.0,29.0,6013242978,13173,2021
125701,11.0,False,3.0,1.0,,121.0,29.0,5975500408,13116,2021
136631,18.0,True,3.0,119.0,6.0,113.0,38.0,5992236452,13117,2021
168180,11.0,False,3.0,10.0,,130.0,1.0,6054718020,13256,2021
173983,5.0,True,3.0,112.0,6.0,130.0,5.0,6066251054,13319,2021
155846,22.0,False,2.0,32.0,,15.0,100.0,6023673163,12964,2021
188101,3.0,False,2.0,13.0,,130.0,27.0,6089142667,13320,2021
192938,1.0,False,3.0,61.0,,130.0,13.0,6095151368,11912,2021
190071,18.0,True,3.0,16.0,7.0,79.0,64.0,6091555835,13268,2021
95628,21.0,False,2.0,108.0,,38.0,84.0,5927902156,13028,2021
149748,1.0,False,3.0,61.0,,130.0,0.0,6011656076,13237,2021
121049,8.0,True,2.0,126.0,0.0,130.0,22.0,5968304080,13059,2021
144629,10.0,False,2.0,98.0,,130.0,22.0,6003870626,13173,2021
189735,18.0,True,3.0,12.0,5.0,68.0,91.0,6090874877,13335,2021
143133,2.0,False,2.0,28.0,,130.0,3.0,6001749365,13114,2021
173046,4.0,False,3.0,49.0,,130.0,28.0,6064676903,13319,2021
124472,6.0,True,3.0,26.0,7.0,130.0,12.0,5973371562,13108,2021
189455,2.0,False,2.0,68.0,,130.0,17.0,6090747130,13335,2021
137783,4.0,False,3.0,54.0,,130.0,3.0,5993828715,13116,2021
161406,20.0,False,2.0,109.0,,52.0,3.0,6037976696,13194,2021
158418,18.0,True,3.0,55.0,8.0,73.0,47.0,6028979796,13237,2021
152258,8.0,True,2.0,111.0,4.0,130.0,12.0,6015994537,13237,2021
141457,12.0,False,2.0,68.0,,73.0,18.0,5999581275,12929,2021
109523,23.0,True,2.0,9.0,3.0,36.0,34.0,5952990912,13116,2021
115456,17.0,True,2.0,94.0,2.0,64.0,52.0,5960495595,13117,2021
137253,16.0,True,3.0,121.0,5.0,128.0,17.0,5993247536,13148,2021
161605,5.0,True,3.0,26.0,7.0,130.0,20.0,6038190628,12964,2021
95586,3.0,False,3.0,76.0,,130.0,0.0,5927900143,13030,2021
193077,20.0,False,3.0,65.0,,88.0,12.0,6095314581,13286,2021
154895,5.0,True,3.0,19.0,9.0,130.0,5.0,6020721562,13150,2021
128478,11.0,False,3.0,10.0,,126.0,34.0,5981485435,13150,2021
149206,9.0,False,3.0,74.0,,130.0,12.0,6010999143,13228,2021
181261,8.0,True,2.0,19.0,0.0,101.0,59.0,6078011263,13194,2021
148913,4.0,False,3.0,98.0,,130.0,15.0,6010938465,13228,2021
104176,11.0,False,3.0,8.0,,83.0,2.0,5944714338,12692,2021
172326,2.0,False,3.0,88.0,,130.0,1.0,6063109730,13194,2021
136550,9.0,False,3.0,74.0,,128.0,33.0,5992145608,12780,2021
110506,24.0,True,2.0,60.0,4.0,32.0,20.0,5954635623,12938,2021
172898,24.0,True,2.0,29.0,4.0,23.0,121.0,6064489584,13319,2021
154795,1.0,False,3.0,61.0,,130.0,0.0,6020113392,13237,2021
119573,6.0,True,3.0,97.0,7.0,126.0,12.0,5964935205,12986,2021
156256,24.0,True,2.0,47.0,3.0,39.0,101.0,6024367938,13194,2021
175488,24.0,True,2.0,93.0,1.0,74.0,27.0,6068477024,13256,2021
169460,24.0,True,2.0,16.0,1.0,63.0,40.0,6056252725,13131,2021
190923,2.0,False,2.0,46.0,,130.0,2.0,6092335367,13268,2021
133935,3.0,False,3.0,103.0,,130.0,20.0,5989546217,13114,2021
99902,23.0,True,2.0,108.0,4.0,30.0,25.0,5935420224,13069,2021
109506,6.0,True,3.0,83.0,8.0,129.0,32.0,5952990912,13116,2021
184028,7.0,True,2.0,110.0,2.0,130.0,40.0,6081734536,13256,2021
185644,17.0,True,3.0,106.0,8.0,90.0,50.0,6084462162,13325,2021
112779,23.0,True,3.0,108.0,7.0,91.0,35.0,5957236026,12938,2021
142118,3.0,False,2.0,98.0,,130.0,5.0,6000674212,13119,2021
184413,8.0,True,3.0,2.0,9.0,130.0,23.0,6082163936,13268,2021
96697,11.0,False,2.0,129.0,,100.0,12.0,5930216748,13063,2021
117907,3.0,False,2.0,107.0,,130.0,0.0,5963294575,13120,2021
159188,20.0,False,2.0,46.0,,85.0,5.0,6031339671,12964,2021
177477,13.0,False,2.0,114.0,,65.0,2.0,6070991345,12504,2021
95107,4.0,False,2.0,43.0,,130.0,13.0,5926366667,12692,2021
119277,20.0,False,3.0,12.0,,94.0,29.0,5964205009,10458,2021
124870,20.0,False,3.0,17.0,,12.0,35.0,5974171143,12986,2021
119265,8.0,True,2.0,84.0,2.0,130.0,25.0,5964205009,10458,2021
137197,8.0,True,2.0,94.0,0.0,126.0,13.0,5993232532,13173,2021
160144,18.0,True,3.0,47.0,6.0,58.0,28.0,6035455715,12964,2021
111699,17.0,True,2.0,86.0,1.0,94.0,27.0,5956236107,13114,2021
130551,2.0,False,2.0,13.0,,130.0,24.0,5984223102,12780,2021
157756,2.0,False,2.0,98.0,,130.0,30.0,6027756889,12964,2021
150877,2.0,False,3.0,68.0,,130.0,0.0,6013253742,13237,2021
115193,18.0,True,2.0,99.0,1.0,24.0,136.0,5960264592,12942,2021
113625,7.0,True,2.0,107.0,1.0,130.0,2.0,5958652875,13059,2021
113507,9.0,False,3.0,47.0,,126.0,3.0,5958590624,12942,2021
163794,10.0,False,2.0,112.0,,106.0,35.0,6044531562,13228,2021
95405,14.0,False,2.0,70.0,,130.0,14.0,5927125202,12093,2021
164358,22.0,False,3.0,63.0,,113.0,51.0,6045765894,13131,2021
165630,2.0,False,2.0,129.0,,130.0,1.0,6048819080,13131,2021
126570,20.0,False,2.0,42.0,,110.0,33.0,5978189904,12929,2021
122119,3.0,False,3.0,98.0,,130.0,23.0,5969877433,13059,2021
187895,13.0,False,3.0,15.0,,38.0,3.0,6088987455,13335,2021
151937,23.0,True,3.0,8.0,5.0,67.0,43.0,6014803125,13237,2021
185800,5.0,False,2.0,16.0,,130.0,0.0,6084696055,13320,2021
177855,7.0,True,2.0,9.0,3.0,105.0,2.0,6071984808,13256,2021
144772,9.0,False,3.0,10.0,,130.0,7.0,6003945534,13112,2021
180199,1.0,False,3.0,89.0,,130.0,9.0,6076920264,11912,2021
134510,3.0,False,3.0,100.0,,114.0,13.0,5990285340,13160,2021
102661,7.0,True,3.0,41.0,8.0,130.0,7.0,5942590393,13120,2021
137976,5.0,True,3.0,72.0,9.0,130.0,7.0,5994273318,13109,2021
100456,7.0,True,3.0,98.0,7.0,123.0,27.0,5937374562,13059,2021
183273,20.0,False,2.0,2.0,,81.0,22.0,6080273563,13268,2021
136782,1.0,False,3.0,102.0,,130.0,5.0,5992539803,13110,2021
156875,19.0,False,2.0,95.0,,9.0,38.0,6025889541,13194,2021
107963,23.0,True,3.0,94.0,9.0,98.0,7.0,5949624421,13059,2021
162106,2.0,False,3.0,88.0,,130.0,16.0,6039405414,12325,2021
193559,22.0,False,2.0,129.0,,92.0,66.0,6095661702,13268,2021
112825,21.0,False,3.0,110.0,,50.0,56.0,5957451686,12938,2021
104583,10.0,False,3.0,13.0,,130.0,21.0,5945084735,12692,2021
163084,20.0,False,2.0,74.0,,24.0,6.0,6042525560,13213,2021
107767,19.0,False,3.0,42.0,,26.0,6.0,5949265103,13109,2021
139089,16.0,True,3.0,27.0,9.0,89.0,16.0,5995723541,13110,2021
184800,11.0,False,3.0,61.0,,130.0,7.0,6082864685,13325,2021
171367,13.0,False,3.0,103.0,,130.0,58.0,6059831460,13256,2021
178590,24.0,True,3.0,16.0,6.0,20.0,65.0,6073807057,11912,2021
127922,7.0,True,2.0,12.0,4.0,130.0,61.0,5980951562,13107,2021
151081,14.0,False,2.0,2.0,,111.0,49.0,6013477112,13043,2021
111111,5.0,True,2.0,40.0,2.0,130.0,28.0,5955414180,12942,2021
169535,3.0,False,3.0,88.0,,130.0,18.0,6056393162,13194,2021
112668,8.0,True,3.0,106.0,7.0,125.0,14.0,5957179228,12938,2021
156508,12.0,False,2.0,42.0,,130.0,2.0,6024951129,12964,2021
169685,9.0,False,2.0,55.0,,49.0,0.0,6056746655,13256,2021
166604,16.0,True,3.0,26.0,8.0,130.0,16.0,6051126706,13228,2021
187248,14.0,False,3.0,2.0,,75.0,63.0,6087774580,13268,2021
180507,21.0,False,3.0,126.0,,81.0,63.0,6077178584,12504,2021
165629,1.0,False,3.0,98.0,,130.0,4.0,6048819080,13131,2021
98981,24.0,True,3.0,13.0,7.0,101.0,21.0,5933913877,13069,2021
188499,17.0,True,3.0,87.0,6.0,95.0,37.0,6089321526,13268,2021
119398,21.0,False,3.0,28.0,,97.0,19.0,5964366308,13116,2021
171173,11.0,False,3.0,41.0,,123.0,19.0,6059450394,13194,2021
119899,20.0,False,3.0,95.0,,64.0,19.0,5965371038,13059,2021
167986,9.0,False,2.0,41.0,,130.0,2.0,6054544841,12325,2021
187577,7.0,True,2.0,98.0,2.0,106.0,1.0,6088118957,13330,2021
169349,9.0,False,3.0,129.0,,121.0,8.0,6056201391,13131,2021
101467,11.0,False,3.0,49.0,,130.0,22.0,5940525010,13069,2021
106051,5.0,True,2.0,53.0,2.0,130.0,10.0,5946875453,13117,2021
122378,22.0,False,3.0,2.0,,125.0,30.0,5969989824,12929,2021
190920,23.0,True,2.0,121.0,1.0,71.0,39.0,6092321823,13335,2021
158757,21.0,False,3.0,98.0,,62.0,30.0,6029980302,12964,2021
117259,23.0,True,2.0,21.0,4.0,57.0,58.0,5962515459,12873,2021
184399,18.0,True,2.0,112.0,1.0,108.0,11.0,6082077987,13268,2021
108500,8.0,True,2.0,112.0,0.0,107.0,53.0,5950510597,12873,2021
163153,17.0,True,3.0,71.0,9.0,77.0,5.0,6042674214,12325,2021
143305,6.0,True,2.0,128.0,3.0,118.0,42.0,6002056078,13109,2021
149381,16.0,True,2.0,107.0,4.0,116.0,60.0,6011016603,13228,2021
119367,14.0,False,2.0,93.0,,130.0,13.0,5964297907,13102,2021
163714,2.0,False,2.0,2.0,,130.0,23.0,6044294107,13268,2021
108957,9.0,False,2.0,109.0,,118.0,45.0,5951247307,13109,2021
191768,7.0,True,2.0,77.0,4.0,115.0,30.0,6093806749,13320,2021
120123,18.0,True,3.0,10.0,5.0,97.0,62.0,5965584704,13107,2021
158950,22.0,False,2.0,54.0,,95.0,30.0,6030400124,13237,2021
148142,1.0,False,3.0,78.0,,130.0,35.0,6010855689,13228,2021
115928,9.0,False,3.0,58.0,,92.0,5.0,5961278783,13109,2021
114754,9.0,False,3.0,12.0,,130.0,22.0,5959830731,12938,2021
127711,24.0,True,2.0,104.0,1.0,116.0,13.0,5980449171,13150,2021
173260,2.0,False,2.0,68.0,,130.0,13.0,6065136615,13268,2021
160729,3.0,False,2.0,68.0,,130.0,0.0,6036581322,13194,2021
173049,7.0,True,3.0,121.0,7.0,88.0,1.0,6064676903,13319,2021
110100,24.0,True,2.0,44.0,4.0,4.0,47.0,5953862436,13113,2021
119159,22.0,False,2.0,29.0,,62.0,59.0,5964060253,13117,2021
194138,1.0,False,3.0,49.0,,130.0,14.0,6096468502,11912,2021
113150,10.0,False,2.0,95.0,,130.0,2.0,5958045054,12805,2021
110852,10.0,False,2.0,46.0,,130.0,3.0,5955237448,13113,2021
130300,9.0,False,2.0,106.0,,59.0,3.0,5984017051,12780,2021
99397,22.0,False,2.0,74.0,,21.0,36.0,5934783616,13092,2021
95069,14.0,False,3.0,109.0,,101.0,59.0,5926212113,12906,2021
148000,3.0,False,2.0,96.0,,130.0,3.0,6010520558,13237,2021
132272,9.0,False,3.0,46.0,,130.0,9.0,5987082350,12986,2021
108627,15.0,True,2.0,121.0,2.0,109.0,53.0,5950738732,12805,2021
169904,12.0,True,3.0,55.0,2.0,46.0,0.0,6057054465,13256,2021
117844,12.0,False,2.0,53.0,,106.0,13.0,5963237820,12986,2021
140652,21.0,False,3.0,41.0,,74.0,45.0,5998355342,12780,2021
145943,10.0,False,3.0,121.0,,105.0,10.0,6005722795,13043,2021
135129,2.0,False,3.0,98.0,,96.0,0.0,5990550442,12780,2021
159152,8.0,True,3.0,128.0,5.0,130.0,23.0,6031206365,12964,2021
96994,20.0,False,3.0,40.0,,74.0,12.0,5931569648,12986,2021
193629,20.0,False,3.0,67.0,,44.0,10.0,6095688084,13194,2021
190591,6.0,True,3.0,112.0,9.0,130.0,0.0,6092120610,12325,2021
117512,13.0,False,2.0,103.0,,103.0,24.0,5962818201,13110,2021
104862,1.0,False,3.0,123.0,,130.0,1.0,5945550640,12805,2021
168004,3.0,False,3.0,68.0,,130.0,3.0,6054587833,13194,2021
163766,6.0,True,3.0,2.0,6.0,130.0,5.0,6044451139,13268,2021
128627,16.0,True,2.0,101.0,0.0,79.0,70.0,5981664352,12780,2021
176142,6.0,True,2.0,129.0,2.0,130.0,18.0,6069094678,13319,2021
108763,7.0,True,2.0,126.0,2.0,130.0,2.0,5950881211,12805,2021
156106,18.0,True,3.0,74.0,6.0,45.0,106.0,6024202002,13194,2021
150089,6.0,True,2.0,2.0,3.0,130.0,0.0,6012218378,13150,2021
140656,1.0,False,3.0,88.0,,130.0,4.0,5998373046,12929,2021
291162,1.0,False,3.0,102.0,,130.0,6.0,6246955657,13634,2021
217599,5.0,True,2.0,107.0,0.0,130.0,3.0,6128525057,13342,2021
226829,17.0,True,2.0,14.0,0.0,108.0,0.0,6143467258,13431,2021
282170,20.0,False,3.0,17.0,,70.0,31.0,6225571734,13442,2021
208229,10.0,False,3.0,19.0,,84.0,0.0,6117310676,13393,2021
286699,3.0,False,2.0,75.0,,130.0,29.0,6236757917,13442,2021
279245,5.0,True,3.0,19.0,7.0,130.0,2.0,6220818133,13442,2021
288264,18.0,True,3.0,12.0,7.0,79.0,57.0,6240848850,13442,2021
294523,6.0,True,3.0,88.0,5.0,130.0,17.0,6251891634,13659,2021
276423,22.0,True,2.0,69.0,1.0,5.0,34.0,6216297034,13540,2021
237615,2.0,False,2.0,25.0,,130.0,3.0,6164262123,13456,2021
266160,17.0,True,3.0,129.0,5.0,16.0,0.0,6202539604,13540,2021
249191,19.0,False,2.0,74.0,,75.0,47.0,6178953301,13442,2021
286242,2.0,False,2.0,79.0,,126.0,2.0,6235688208,13537,2021
196136,11.0,False,3.0,94.0,,82.0,27.0,6099111488,13379,2021
253384,14.0,False,3.0,16.0,,93.0,14.0,6184496450,13371,2021
216983,12.0,False,2.0,6.0,,105.0,29.0,6127719102,13404,2021
227793,8.0,True,3.0,38.0,8.0,128.0,29.0,6145081552,13431,2021
241927,13.0,False,3.0,12.0,,108.0,32.0,6170544115,13379,2021
286094,21.0,False,2.0,98.0,,60.0,16.0,6235513468,13537,2021
238964,2.0,False,2.0,18.0,,130.0,0.0,6166609173,13379,2021
225935,19.0,False,3.0,25.0,,61.0,55.0,6141649034,13409,2021
219078,20.0,False,2.0,102.0,,62.0,44.0,6130055039,13403,2021
206855,2.0,False,3.0,61.0,,130.0,2.0,6115039084,13268,2021
205330,23.0,True,2.0,86.0,1.0,62.0,17.0,6112518763,13379,2021
235959,16.0,True,3.0,17.0,6.0,89.0,47.0,6161137150,13446,2021
270452,3.0,False,2.0,71.0,,130.0,2.0,6209958847,13442,2021
225424,10.0,False,2.0,2.0,,130.0,64.0,6138592731,13409,2021
280606,16.0,True,2.0,29.0,3.0,92.0,30.0,6223212887,13596,2021
255597,5.0,True,3.0,79.0,9.0,130.0,35.0,6187733860,13379,2021
217432,6.0,True,2.0,49.0,4.0,86.0,74.0,6128233316,13409,2021
207716,1.0,False,2.0,102.0,,125.0,0.0,6116669348,13409,2021
226993,1.0,False,3.0,46.0,,130.0,0.0,6143595300,13431,2021
235717,20.0,False,3.0,106.0,,89.0,69.0,6160881019,13442,2021
262813,6.0,True,3.0,74.0,9.0,130.0,28.0,6198299940,11912,2021
201489,20.0,False,2.0,121.0,,17.0,5.0,6106751596,13379,2021
195479,24.0,True,3.0,4.0,7.0,5.0,32.0,6098348061,13286,2021
205302,19.0,False,2.0,41.0,,98.0,4.0,6112412202,13379,2021
261883,21.0,False,2.0,60.0,,109.0,46.0,6197130686,13498,2021
220800,6.0,True,2.0,55.0,2.0,130.0,9.0,6131653059,13431,2021
280094,2.0,False,2.0,97.0,,130.0,5.0,6222484405,13256,2021
291695,6.0,True,3.0,26.0,7.0,119.0,24.0,6248165995,13647,2021
236448,15.0,True,3.0,86.0,8.0,130.0,62.0,6162382315,13446,2021
225419,5.0,True,3.0,13.0,1.0,130.0,0.0,6138592731,13409,2021
269789,12.0,False,3.0,98.0,,130.0,19.0,6208646716,13442,2021
293947,6.0,True,3.0,85.0,3.0,103.0,0.0,6251078715,13567,2021
262177,16.0,True,2.0,85.0,4.0,97.0,57.0,6197328090,13430,2021
231241,16.0,True,3.0,77.0,8.0,80.0,49.0,6150981759,13456,2021
227638,7.0,True,2.0,48.0,4.0,123.0,2.0,6144973027,13378,2021
210814,11.0,False,3.0,52.0,,129.0,3.0,6122383867,13379,2021
235726,7.0,True,3.0,120.0,5.0,130.0,49.0,6160884032,13379,2021
221300,3.0,False,3.0,129.0,,130.0,23.0,6132766048,13431,2021
223102,10.0,False,3.0,88.0,,105.0,1.0,6134630266,13286,2021
203241,20.0,False,3.0,86.0,,14.0,52.0,6109402778,13379,2021
251490,14.0,False,2.0,120.0,,130.0,3.0,6182112824,13442,2021
270573,14.0,False,2.0,98.0,,65.0,52.0,6210211627,13379,2021
249501,19.0,False,2.0,65.0,,54.0,59.0,6179608867,13442,2021
215208,13.0,False,2.0,13.0,,127.0,1.0,6125923874,13404,2021
273210,5.0,True,2.0,19.0,0.0,119.0,4.0,6213087580,13256,2021
294747,14.0,False,3.0,106.0,,130.0,3.0,6252276883,13581,2021
209901,6.0,True,3.0,109.0,8.0,130.0,0.0,6120872877,13342,2021
273291,16.0,True,2.0,111.0,2.0,93.0,34.0,6213136339,13256,2021
198215,4.0,False,2.0,88.0,,130.0,32.0,6101755637,13320,2021
207493,18.0,True,3.0,74.0,7.0,117.0,8.0,6116166391,13393,2021
294869,16.0,True,3.0,107.0,6.0,57.0,67.0,6252366164,13659,2021
259761,19.0,False,2.0,4.0,,105.0,37.0,6193828750,13498,2021
259848,18.0,True,3.0,41.0,5.0,85.0,56.0,6193894656,11912,2021
276306,15.0,True,2.0,51.0,0.0,114.0,28.0,6216043746,13598,2021
203033,4.0,False,2.0,23.0,,130.0,6.0,6109057027,13409,2021
286598,22.0,False,2.0,29.0,,68.0,43.0,6236572322,13581,2021
218873,7.0,True,3.0,68.0,5.0,126.0,1.0,6129987679,13286,2021
250224,16.0,True,2.0,119.0,3.0,126.0,33.0,6180568063,13442,2021
285215,6.0,True,2.0,64.0,2.0,130.0,21.0,6233935985,13537,2021
284774,8.0,True,2.0,84.0,1.0,113.0,47.0,6233507939,13442,2021
202677,8.0,True,3.0,9.0,8.0,130.0,4.0,6108425254,13393,2021
272756,11.0,False,2.0,19.0,,130.0,5.0,6212891576,13442,2021
234616,5.0,True,2.0,57.0,1.0,94.0,6.0,6158730561,13442,2021
249682,16.0,True,2.0,56.0,3.0,91.0,46.0,6179959500,13371,2021
264611,20.0,False,3.0,10.0,,114.0,16.0,6200563200,13442,2021
247290,22.0,False,2.0,104.0,,35.0,3.0,6176379294,13379,2021
256762,16.0,True,2.0,63.0,0.0,122.0,39.0,6189744266,11912,2021
288899,5.0,True,2.0,75.0,0.0,119.0,29.0,6242160975,13442,2021
204455,10.0,False,3.0,70.0,,117.0,26.0,6111129324,13268,2021
291257,24.0,True,3.0,13.0,9.0,19.0,21.0,6247022751,13581,2021
218258,16.0,True,3.0,112.0,5.0,60.0,37.0,6128962318,13379,2021
245189,7.0,True,3.0,9.0,8.0,117.0,21.0,6173919411,13478,2021
195771,6.0,True,3.0,129.0,8.0,104.0,56.0,6098597017,13194,2021
216936,13.0,False,3.0,49.0,,104.0,15.0,6127710751,13404,2021
213199,20.0,False,3.0,65.0,,23.0,64.0,6124325745,13404,2021
294335,10.0,False,3.0,114.0,,80.0,2.0,6251586437,13442,2021
247579,11.0,False,3.0,48.0,,130.0,9.0,6176731257,13498,2021
290002,17.0,True,2.0,46.0,1.0,61.0,26.0,6245088673,13442,2021
272097,22.0,False,2.0,52.0,,16.0,20.0,6212599176,13256,2021
276973,6.0,True,3.0,26.0,8.0,119.0,41.0,6216750491,13256,2021
