no,minute,gold,match_id,leagueid,data_year
220321,26,-1523.0,5372641126,11831,2020
278323,1,0.0,5409205188,11953,2020
299860,10,2527.0,5419995792,12003,2020
215014,18,9435.0,5367790518,11898,2020
278404,8,14.0,5409223172,11382,2020
203328,12,2521.0,5361376731,11806,2020
212606,21,1766.0,5366396986,11735,2020
299982,23,-5198.0,5420065130,11668,2020
264874,15,4743.0,5403418156,12012,2020
264961,23,1476.0,5403471923,11382,2020
281419,3,-725.0,5410986459,11792,2020
208146,13,-1994.0,5363955999,11735,2020
291711,45,0.0,5415326240,11439,2020
223986,7,1505.0,5375529624,11828,2020
255337,31,340.0,5396065457,11898,2020
290328,9,4006.0,5414874023,11439,2020
289887,2,191.0,5414691206,12008,2020
207790,33,14985.0,5363583037,11806,2020
277869,24,-8899.0,5409081662,11263,2020
239729,24,3814.0,5385798269,11668,2020
254795,28,-1795.0,5395873138,11099,2020
269724,24,3506.0,5405374894,12027,2020
252403,21,740.0,5394117911,11478,2020
261875,27,-1921.0,5401287153,11263,2020
294012,12,-3040.0,5416390145,11980,2020
209568,10,-71.0,5364628405,11829,2020
296370,25,2467.0,5417807828,11668,2020
223371,9,-879.0,5375193136,11898,2020
250302,15,-3261.0,5392775547,11829,2020
200884,17,6634.0,5359792954,11823,2020
222049,21,-4273.0,5373757412,11928,2020
218312,13,-664.0,5370526175,11735,2020
299448,23,5671.0,5419795810,11668,2020
252692,38,-450.0,5394155660,11478,2020
295115,20,3172.0,5416926907,11829,2020
277210,8,-242.0,5408902771,11980,2020
282086,21,1816.0,5411253904,12027,2020
202562,26,-1920.0,5361006707,11806,2020
292786,30,-4380.0,5415974540,11964,2020
247720,7,992.0,5391307297,11263,2020
290575,24,17081.0,5414907420,11439,2020
263803,31,-13564.0,5402322334,11831,2020
251926,42,-4395.0,5393890087,11953,2020
212809,5,142.0,5366483234,11829,2020
209970,17,4556.0,5365182200,11249,2020
295947,12,-4675.0,5417651484,11912,2020
255260,12,2394.0,5396061787,11831,2020
234733,1,285.0,5382108620,11898,2020
224079,11,-3612.0,5375568617,11668,2020
236164,12,4256.0,5383649386,11792,2020
240483,1,0.0,5386277903,11668,2020
243515,26,-6270.0,5388001195,11668,2020
269265,10,-1020.0,5405329568,11975,2020
270103,12,-332.0,5405448379,11831,2020
249650,21,-9721.0,5392133630,11836,2020
245579,22,8020.0,5389665656,11966,2020
269293,11,3723.0,5405348055,11464,2020
215020,1,0.0,5367816601,11898,2020
277510,37,-9159.0,5408998904,11792,2020
231024,2,88.0,5380172406,11478,2020
296099,18,6939.0,5417709399,11964,2020
277868,23,-9995.0,5409081662,11263,2020
249872,9,535.0,5392302502,11928,2020
246993,11,-241.0,5390589658,11947,2020
262571,32,1839.0,5401510067,11792,2020
219752,6,-722.0,5371743192,11828,2020
297117,3,890.0,5418142810,11668,2020
299776,29,-3625.0,5419961299,11668,2020
289423,5,435.0,5414547151,11974,2020
254677,37,8045.0,5395806665,11828,2020
255986,6,96.0,5396326943,11829,2020
230814,35,13202.0,5380053716,11831,2020
241744,24,-7384.0,5387080018,11831,2020
273293,9,1618.0,5406986586,12025,2020
279096,14,-5283.0,5409469485,11382,2020
260959,2,-459.0,5400067902,11831,2020
293214,29,-2175.0,5416126866,11828,2020
298051,13,-4301.0,5418440391,11828,2020
295184,13,-1624.0,5416993182,11439,2020
200741,33,7748.0,5359740416,11735,2020
254861,34,4682.0,5395905770,11975,2020
226162,10,1101.0,5377237585,11898,2020
249742,32,-10151.0,5392163181,11828,2020
294848,18,120.0,5416737908,11027,2020
248246,10,-546.0,5391567280,11975,2020
278159,16,-2927.0,5409172361,11792,2020
229585,18,3842.0,5379112060,11863,2020
294568,8,-872.0,5416612975,11964,2020
242896,30,5205.0,5387746647,11831,2020
266519,7,6619.0,5404123637,12027,2020
263531,32,1142.0,5401950200,11829,2020
257371,13,1068.0,5397861456,11382,2020
246570,48,-1557.0,5390160914,11898,2020
214636,50,-150.0,5367595606,11898,2020
220569,12,483.0,5372950368,11863,2020
242366,5,-917.0,5387528211,11249,2020
266718,5,1521.0,5404126626,12027,2020
200699,19,-847.0,5359731043,11439,2020
298190,15,230.0,5418503425,11973,2020
260008,3,-72.0,5399779492,11099,2020
233591,32,6419.0,5381258965,11829,2020
254319,12,-471.0,5395663012,11792,2020
286374,11,-3074.0,5413055671,12008,2020
254026,21,-1971.0,5395480967,11966,2020
209289,19,-7932.0,5364367698,11864,2020
277439,15,135.0,5408980969,11263,2020
241663,50,2214.0,5387075193,11913,2020
215619,5,-717.0,5368102562,11877,2020
278011,30,-2652.0,5409130231,11898,2020
259908,23,-2546.0,5399750540,11792,2020
224686,2,43.0,5375966447,11831,2020
261369,24,-8736.0,5400512754,11829,2020
280601,12,1743.0,5410725400,11263,2020
274573,37,17005.0,5407494698,11464,2020
296036,16,1776.0,5417682655,11912,2020
239048,82,-7837.0,5385376618,11792,2020
205015,8,-2664.0,5361955439,11829,2020
214619,33,2830.0,5367595606,11898,2020
289141,25,10207.0,5414478869,11898,2020
290757,18,9406.0,5414968055,11974,2020
217892,6,398.0,5370083098,11863,2020
247231,14,-788.0,5390851844,11921,2020
289526,25,-4967.0,5414569193,11382,2020
201810,4,177.0,5360385556,11864,2020
223020,15,1400.0,5374822087,11864,2020
264301,11,-27.0,5403201015,12025,2020
282590,10,-821.0,5411643285,11796,2020
200220,8,3140.0,5359571710,11439,2020
224390,23,-5212.0,5375703720,11828,2020
229983,38,-4476.0,5379633200,11898,2020
224378,11,-1017.0,5375703720,11828,2020
242310,2,-529.0,5387493102,11249,2020
265257,32,17441.0,5403488007,11464,2020
216812,1,0.0,5369524834,11863,2020
235664,4,977.0,5382896066,11877,2020
262869,27,2952.0,5401622878,11382,2020
255990,10,-430.0,5396326943,11829,2020
220306,11,473.0,5372641126,11831,2020
218738,14,4261.0,5371046264,11863,2020
218620,11,-2919.0,5370907274,11863,2020
268907,22,1498.0,5405209084,11263,2020
200518,4,1472.0,5359678720,11439,2020
269471,11,-790.0,5405365274,12027,2020
270743,25,450.0,5405615915,11953,2020
231683,6,636.0,5380507886,11668,2020
227232,25,2251.0,5377872255,11668,2020
293008,31,14023.0,5416044668,11263,2020
257050,21,5654.0,5397727253,11263,2020
290913,20,2203.0,5415026329,11439,2020
282968,22,-1878.0,5411866179,12012,2020
249885,22,15.0,5392302502,11928,2020
285312,3,-30.0,5412753809,12008,2020
239623,72,-34950.0,5385739837,11792,2020
207774,17,3262.0,5363583037,11806,2020
243089,17,-1345.0,5387829132,11792,2020
205569,31,-13144.0,5362267922,11829,2020
288386,1,0.0,5414340089,11953,2020
241895,3,382.0,5387168925,11889,2020
261988,10,-1227.0,5401329631,12025,2020
213076,26,-15599.0,5366594196,11914,2020
267219,47,4242.0,5404630078,12027,2020
298672,10,3705.0,5419026033,11889,2020
217938,18,6940.0,5370092771,11099,2020
209696,21,-2568.0,5364722977,11829,2020
268197,21,-571.0,5404993802,11953,2020
212880,14,5871.0,5366487840,11829,2020
244202,40,-23295.0,5388669176,11913,2020
289913,28,21923.0,5414691206,12008,2020
276480,13,7056.0,5408318047,12027,2020
283703,38,15402.0,5412338358,11912,2020
233035,42,-1886.0,5380863535,11829,2020
256194,21,-4204.0,5396432028,11829,2020
216224,7,-136.0,5368932677,11864,2020
274648,25,796.0,5407506967,11382,2020
217781,27,1765.0,5369978538,11668,2020
261621,1,0.0,5401119706,11889,2020
274798,36,3108.0,5407530614,11370,2020
271717,43,-2587.0,5406051532,12027,2020
292361,7,-1748.0,5415829858,11912,2020
285620,41,-6726.0,5412805937,12008,2020
270742,24,450.0,5405615915,11953,2020
204094,38,-10375.0,5361698597,11829,2020
293612,11,1892.0,5416237823,11898,2020
224511,15,-1747.0,5375801616,11828,2020
276286,28,-6943.0,5408143396,11831,2020
225012,12,2741.0,5376360679,11836,2020
273099,31,3611.0,5406888087,11263,2020
292690,7,-1041.0,5415958928,11980,2020
274462,18,-3467.0,5407437511,11999,2020
206580,13,-2029.0,5363062072,11887,2020
211164,13,2237.0,5365845524,11717,2020
227491,3,-105.0,5378015190,11898,2020
296033,13,1456.0,5417682655,11912,2020
263870,20,-3396.0,5402488204,11829,2020
222372,23,7380.0,5374117935,11831,2020
289512,11,1893.0,5414569193,11382,2020
213613,28,-5844.0,5366768794,11829,2020
268266,10,2682.0,5405024001,11263,2020
248418,15,-3096.0,5391673523,11953,2020
254494,6,1403.0,5395744016,11953,2020
224480,16,-2545.0,5375755558,11370,2020
268827,7,731.0,5405206688,11464,2020
214070,3,-81.0,5367291672,11898,2020
296881,12,-3825.0,5418060066,11973,2020
225236,3,44.0,5376530245,2091,2020
264063,22,4854.0,5403109630,11792,2020
253255,18,1924.0,5394481759,11836,2020
221041,18,15333.0,5373226278,11889,2020
219867,26,-4014.0,5371821649,11898,2020
232824,15,-5403.0,5380785351,11829,2020
278373,16,-2578.0,5409217537,11828,2020
265842,57,1784.0,5403651391,11898,2020
278162,19,-3767.0,5409172361,11792,2020
215213,27,14648.0,5367863372,11928,2020
224272,12,-1112.0,5375640977,11668,2020
299251,19,3546.0,5419739600,11668,2020
218263,55,-7815.0,5370392981,11928,2020
215965,23,-6674.0,5368391037,11735,2020
235413,14,-8474.0,5382580352,11831,2020
204510,20,6422.0,5361750218,11439,2020
200182,10,-3337.0,5359564663,11439,2020
253113,10,1072.0,5394356268,11836,2020
237385,12,1464.0,5384170530,11668,2020
213740,4,108.0,5366891298,11864,2020
275017,2,-308.0,5407594180,12012,2020
222957,33,-4487.0,5374792549,11863,2020
245765,22,-2422.0,5389746330,11828,2020
251056,1,0.0,5393496337,11263,2020
240242,12,590.0,5386011634,11829,2020
264265,26,6006.0,5403193439,11975,2020
202107,16,4896.0,5360761891,11806,2020
298742,17,2791.0,5419120557,11889,2020
295704,24,-23447.0,5417452388,11912,2020
222625,32,8384.0,5374392661,11836,2020
209975,22,4057.0,5365182200,11249,2020
273117,11,1786.0,5406913516,11980,2020
268879,35,7887.0,5405208424,11464,2020
233740,17,-1912.0,5381530002,11249,2020
281255,24,-5211.0,5410945338,12027,2020
213876,33,17796.0,5366948384,11863,2020
261219,37,15415.0,5400247126,11829,2020
255202,45,725.0,5396038202,11829,2020
245769,26,-6207.0,5389746330,11828,2020
396275,29,18381.0,5481968171,11602,2020
322712,20,-1773.0,5434361216,12055,2020
331942,1,-21.0,5439967758,12027,2020
387283,23,-821.0,5476399344,11464,2020
313342,17,-7253.0,5427437186,12003,2020
391812,17,1540.0,5478913937,12145,2020
384358,19,-10206.0,5475079729,12145,2020
393377,16,-7456.0,5480366503,12139,2020
399636,9,301.0,5484146703,11249,2020
381536,11,-1562.0,5473496317,11668,2020
342728,29,6175.0,5446976415,12027,2020
371273,3,650.0,5467481788,11979,2020
354304,15,1863.0,5456833765,11602,2020
391355,18,-4128.0,5478662418,11249,2020
301249,26,-7272.0,5420497741,12008,2020
358497,34,-8982.0,5460084219,12003,2020
322096,13,0.0,5433686528,11914,2020
332906,17,-974.0,5440659407,12027,2020
347040,23,-14849.0,5451543576,12027,2020
391207,24,-10133.0,5478531288,11863,2020
344077,1,0.0,5449363291,11382,2020
331048,9,396.0,5439664512,12003,2020
324191,23,-4021.0,5435007280,12027,2020
311968,1,0.0,5427017231,11668,2020
310443,26,5926.0,5425819736,11973,2020
341072,66,-21480.0,5445901566,12055,2020
375565,3,-434.0,5470458176,12093,2020
330537,19,6363.0,5439282700,11889,2020
385719,23,-4303.0,5475886671,11249,2020
360710,12,-1875.0,5461791950,11964,2020
322545,15,3378.0,5434253612,11828,2020
312829,25,-15157.0,5427328961,11828,2020
332106,2,-408.0,5440127086,11796,2020
340830,19,3350.0,5445814094,12070,2020
367926,19,-11695.0,5465453973,12005,2020
306602,21,-3363.0,5424046528,11099,2020
300592,8,4307.0,5420246038,11980,2020
310415,30,-22245.0,5425814992,12055,2020
366996,31,2438.0,5465229240,12005,2020
325913,9,-207.0,5436390661,12098,2020
385207,26,8941.0,5475645752,11863,2020
396808,9,1281.0,5482235931,12017,2020
341561,9,-342.0,5446212687,12055,2020
330532,14,3210.0,5439282700,11889,2020
374902,1,0.0,5469885727,11382,2020
399060,19,-4778.0,5483432967,11602,2020
367290,3,156.0,5465292257,11263,2020
336354,5,0.0,5442649469,12027,2020
332751,1,0.0,5440579390,11999,2020
315927,19,3576.0,5428929738,11668,2020
340839,28,4869.0,5445814094,12070,2020
326413,11,-3216.0,5436572691,11796,2020
328215,27,838.0,5437619532,11668,2020
308354,3,-106.0,5424561576,11999,2020
356603,7,602.0,5458554374,12027,2020
375686,67,2303.0,5470513994,12100,2020
354614,20,-3833.0,5456969041,11602,2020
320321,12,-381.0,5432156057,11099,2020
378323,19,5459.0,5472025836,12005,2020
399860,5,336.0,5484336649,12113,2020
315014,18,1428.0,5428714927,11964,2020
378404,10,324.0,5472065644,12145,2020
303328,43,-7427.0,5422109927,11964,2020
312606,19,-1535.0,5427257751,11668,2020
399982,25,900.0,5484378911,12113,2020
364874,13,12103.0,5463820090,12101,2020
364961,19,4613.0,5463859579,12101,2020
381419,34,-2396.0,5473481083,12005,2020
308146,35,3065.0,5424449072,11973,2020
391711,21,6591.0,5478847915,12145,2020
323986,22,12805.0,5434906124,12027,2020
355337,17,2784.0,5458098477,11382,2020
390328,10,-2504.0,5477815840,12069,2020
389887,4,1166.0,5477709191,11464,2020
307790,4,-288.0,5424332450,12012,2020
377869,2,124.0,5471878787,12005,2020
339729,7,269.0,5444964245,12027,2020
354795,32,8150.0,5457186986,11796,2020
369724,17,-1112.0,5466604464,11382,2020
352403,23,1915.0,5455917891,11889,2020
361875,12,2747.0,5462041302,12098,2020
394012,26,3834.0,5480696658,12113,2020
309568,10,268.0,5425618873,11964,2020
396370,4,352.0,5482041420,12017,2020
323371,23,10357.0,5434566257,12036,2020
350302,29,-1203.0,5454532013,11382,2020
300884,24,8706.0,5420400188,11828,2020
322049,2,-351.0,5433643476,12027,2020
318312,8,3880.0,5430435650,12003,2020
399448,7,1829.0,5483799468,12017,2020
352692,10,-533.0,5456185378,11382,2020
395115,30,-9687.0,5481592004,12145,2020
377210,14,-4024.0,5471442028,11889,2020
382086,8,3229.0,5473732467,11668,2020
302562,13,-2326.0,5421216736,11780,2020
392786,13,-2594.0,5479954484,11863,2020
347720,21,388.0,5452063088,11796,2020
390575,24,-2329.0,5477861351,12113,2020
363803,28,-1396.0,5463320366,11382,2020
351926,21,-5065.0,5455132284,11602,2020
312809,5,-783.0,5427328961,11828,2020
309970,1,0.0,5425723906,12003,2020
395947,4,-481.0,5481870605,11668,2020
355260,26,-4756.0,5458042605,11382,2020
334733,1,-135.0,5441703307,11249,2020
324079,12,-3096.0,5434992443,11796,2020
336164,2,154.0,5442469396,12027,2020
340483,20,-499.0,5445620416,12003,2020
343515,42,5953.0,5447864354,12005,2020
369265,10,-839.0,5466382768,11382,2020
370103,19,-5034.0,5466875722,11263,2020
349650,27,-9420.0,5453670519,12027,2020
345579,5,-79.0,5450581495,12027,2020
369293,12,-3626.0,5466405912,11863,2020
315020,24,2206.0,5428714927,11964,2020
377510,20,-346.0,5471620693,12145,2020
331024,7,1690.0,5439616861,11668,2020
396099,8,1409.0,5481929512,12145,2020
377868,1,0.0,5471878787,12005,2020
349872,33,-6916.0,5454073706,12027,2020
346993,6,747.0,5451541735,11796,2020
362571,18,5266.0,5462264442,11782,2020
319752,12,-2237.0,5431101973,11973,2020
397117,8,662.0,5482637618,11863,2020
399776,5,499.0,5484296029,12113,2020
389423,28,-10203.0,5477480566,12122,2020
354677,25,-6326.0,5457055025,11796,2020
355986,35,-14172.0,5458358369,11863,2020
330814,6,1803.0,5439499124,11668,2020
341744,16,2368.0,5446294246,11263,2020
373293,3,-361.0,5468765112,12101,2020
379096,16,497.0,5472267735,12100,2020
360959,37,-24556.0,5461879561,11863,2020
393214,42,8193.0,5480264154,12069,2020
398051,39,-5953.0,5483133963,11668,2020
395184,5,253.0,5481632672,11249,2020
300741,32,9249.0,5420325035,11792,2020
354861,14,-7749.0,5457349448,11796,2020
326162,31,13532.0,5436485935,11782,2020
349742,15,-3065.0,5453872903,12027,2020
394848,13,-1191.0,5481205280,12113,2020
348246,56,6296.0,5452764046,11889,2020
378159,15,4783.0,5471962754,11668,2020
329585,14,-2400.0,5438453741,12027,2020
394568,5,1076.0,5480923284,11602,2020
342896,1,0.0,5447151947,12027,2020
366519,6,-28.0,5465060038,11263,2020
363531,6,-42.0,5463180976,11382,2020
357371,14,4937.0,5458829043,12093,2020
346570,15,-12912.0,5451378894,12005,2020
314636,19,-5071.0,5428558484,11889,2020
320569,31,11117.0,5432289688,12003,2020
342366,16,-7774.0,5446728486,12093,2020
366718,22,-8204.0,5465125937,11263,2020
300699,23,-4530.0,5420320435,11249,2020
398190,18,-2838.0,5483194751,12113,2020
360008,2,226.0,5461004405,12113,2020
333591,30,-8086.0,5441124607,11889,2020
354319,30,5478.0,5456833765,11602,2020
386374,5,128.0,5476209008,12069,2020
354026,47,6707.0,5456695332,11828,2020
309289,7,-196.0,5425542011,11099,2020
377439,7,-1870.0,5471596875,11863,2020
341663,14,7421.0,5446291832,11782,2020
315619,6,-336.0,5428889361,11668,2020
378011,22,9724.0,5471902721,11863,2020
359908,28,862.0,5460832903,11647,2020
324686,18,-39.0,5435786057,12027,2020
361369,34,9337.0,5461954003,12042,2020
380601,10,-2312.0,5473090765,11863,2020
374573,21,-10368.0,5469546443,11863,2020
396036,17,7794.0,5481911258,11602,2020
339048,34,-10494.0,5444195945,12027,2020
305015,3,28.0,5422717219,11973,2020
314619,2,44.0,5428558484,11889,2020
389141,16,-3015.0,5477407543,11464,2020
390757,23,-9881.0,5477997993,12101,2020
317892,16,0.0,5430273513,11973,2020
347231,36,-1469.0,5451636441,11263,2020
389526,27,-8259.0,5477551338,11464,2020
301810,50,1725.0,5420644398,12012,2020
323020,20,318.0,5434453185,11249,2020
364301,43,4674.0,5463536783,11863,2020
382590,18,12385.0,5473977500,12101,2020
300220,58,13056.0,5420102792,11980,2020
324390,15,2175.0,5435179617,11796,2020
329983,26,9464.0,5438808594,12027,2020
324378,3,-382.0,5435179617,11796,2020
342310,14,667.0,5446643656,12093,2020
365257,17,-1325.0,5463992918,12113,2020
316812,33,-591.0,5429133050,11099,2020
335664,9,1619.0,5442049833,11602,2020
362869,24,7603.0,5462452491,12077,2020
355990,39,-15383.0,5458358369,11863,2020
320306,29,-3801.0,5432132646,11668,2020
318738,6,780.0,5430623767,11249,2020
318620,40,-12631.0,5430578043,11828,2020
368907,19,-335.0,5465808903,12113,2020
300518,4,252.0,5420241930,11973,2020
369471,5,-1059.0,5466509027,12122,2020
370743,20,4942.0,5467062316,12100,2020
331683,15,7041.0,5439854790,11828,2020
327232,15,-242.0,5436867813,12027,2020
393008,16,-8686.0,5480123565,11249,2020
357050,1,0.0,5458724875,11263,2020
390913,34,9178.0,5478132465,12113,2020
382968,5,-1126.0,5474238953,12113,2020
349885,46,-9714.0,5454073706,12027,2020
385312,30,-12830.0,5475741138,11863,2020
339623,8,1164.0,5444864295,12027,2020
307774,21,-863.0,5424314817,11974,2020
343089,32,16975.0,5447287781,12027,2020
305569,3,-236.0,5423180057,11914,2020
388386,27,-8891.0,5476959301,11863,2020
341895,8,2760.0,5446429838,12027,2020
361988,15,-1051.0,5462060613,12003,2020
313076,32,1955.0,5427380502,11828,2020
367219,12,1682.0,5465278276,12101,2020
398672,6,-1152.0,5483328450,12113,2020
317938,5,-434.0,5430280954,12055,2020
309696,2,-516.0,5425657150,11828,2020
368197,48,10414.0,5465512574,12101,2020
312880,6,-386.0,5427330268,11249,2020
344202,41,7193.0,5449387622,12055,2020
389913,6,538.0,5477731881,12069,2020
376480,41,11837.0,5470917056,12100,2020
383703,35,-5603.0,5474787635,11863,2020
333035,34,-21232.0,5440675604,12027,2020
356194,4,-866.0,5458414727,12069,2020
316224,7,-693.0,5428996979,12055,2020
374648,9,-4715.0,5469696507,11382,2020
317781,9,1038.0,5430235674,11668,2020
361621,39,-22871.0,5461985224,12005,2020
374798,47,-395.0,5469791555,11863,2020
371717,16,4329.0,5468104641,11382,2020
392361,17,-12754.0,5479227577,11602,2020
385620,15,2025.0,5475868217,12139,2020
370742,19,4332.0,5467062316,12100,2020
304094,14,5120.0,5422419527,11974,2020
393612,14,-8103.0,5480496925,11668,2020
324511,23,4699.0,5435351983,12027,2020
376286,30,2291.0,5470764072,12098,2020
325012,34,5376.0,5436001358,11668,2020
373099,15,5128.0,5468679287,11263,2020
392690,12,2515.0,5479788622,10650,2020
374462,15,-1584.0,5469357386,11863,2020
306580,22,-2166.0,5424039020,11668,2020
311164,19,-6691.0,5426230686,12012,2020
327491,29,-4512.0,5436969533,12027,2020
396033,14,3568.0,5481911258,11602,2020
363870,12,1455.0,5463348248,11964,2020
322372,3,455.0,5434153629,12055,2020
389512,13,-1.0,5477551338,11464,2020
313613,43,29939.0,5427539550,11898,2020
368266,3,456.0,5465530839,12101,2020
348418,19,11352.0,5452840619,11964,2020
354494,3,-458.0,5456915097,11964,2020
324480,38,-5506.0,5435201827,12027,2020
368827,15,14412.0,5465776667,12101,2020
314070,4,52.0,5427849923,11796,2020
396881,32,-10098.0,5482305129,12017,2020
325236,11,-3077.0,5436148148,12027,2020
364063,39,-10746.0,5463440555,12003,2020
353255,45,4156.0,5456375931,11863,2020
