no,time,type,key,slot,player_slot,match_id,leagueid,unit,data_year
123986,-64.0,chat,np ,1.0,1.0,5281470989,11478,Close you eyes,2020
155337,1676.0,chatwheel,121006,7.0,130.0,5310057522,11773,,2020
190328,-74.0,chatwheel,94,9.0,132.0,5347265599,11827,,2020
189887,1845.0,chatwheel,91001,9.0,132.0,5346937472,11829,,2020
107790,671.0,chatwheel,7,3.0,3.0,5268965548,11263,,2020
177869,776.0,chatwheel,106001,6.0,129.0,5334321470,11823,,2020
139729,1933.0,chat,report vifa,7.0,130.0,5292591725,10884,999,2020
154795,1772.0,chatwheel,95001,7.0,130.0,5309812866,11694,,2020
169724,671.0,chatwheel,71,6.0,129.0,5327295768,11823,,2020
152403,1435.0,chat,GG,2.0,2.0,5307813875,11439,670mmr,2020
161875,-82.0,chatwheel,102001,4.0,4.0,5317509387,11623,,2020
194012,-206.0,chat,"все нормально,щас вернется",5.0,128.0,5350982687,11478,LoLIL@Ra,2020
109568,34.0,chat,ADÖTLOGKWFEJHETjmıkhrk,3.0,3.0,5269877495,10884,cursed,2020
196370,2444.0,chatwheel,76,6.0,129.0,5353528135,11736,,2020
123371,722.0,chatwheel,126001,2.0,2.0,5280741539,10884,,2020
150302,1408.0,chat,ctm,1.0,1.0,5306496871,10884,cj,2020
100884,1430.0,chatwheel,168,2.0,2.0,5261567445,11604,,2020
122049,1264.0,chatwheel,41001,9.0,132.0,5279750291,11694,,2020
118312,1672.0,chatwheel,2,1.0,1.0,5276949989,10884,,2020
199448,-69.0,chatwheel,46006,1.0,1.0,5355148981,11623,,2020
152692,1289.0,chatwheel,71,8.0,131.0,5307914875,11439,,2020
195115,1439.0,chatwheel,71,9.0,132.0,5352638019,11863,,2020
177210,-16.0,chatwheel,8001,0.0,0.0,5334095222,11800,,2020
182086,274.0,chatwheel,128001,3.0,3.0,5338862924,11800,,2020
102562,443.0,chatwheel,71,9.0,132.0,5263594968,11533,,2020
192786,363.0,chatwheel,73003,6.0,129.0,5350169027,11863,,2020
147720,1447.0,chat,GG,0.0,0.0,5302957516,11591,forev,2020
190575,2177.0,chatwheel,96004,2.0,2.0,5347441125,11863,,2020
163803,553.0,chatwheel,71,5.0,128.0,5319301386,10884,,2020
151926,3425.0,chatwheel,97004,7.0,130.0,5307670528,11439,,2020
112809,-86.0,chat,?,4.0,4.0,5272661750,11700,9k pos5,2020
109970,20.0,chat,а чо мы ждем кстати ,3.0,3.0,5270117416,10884,professional sleeper,2020
195947,1730.0,chat,zavis,6.0,129.0,5353108899,11623,sad player play dota,2020
155260,1256.0,chatwheel,62,7.0,130.0,5310044330,11439,,2020
134733,421.0,chatwheel,0,7.0,130.0,5288906904,11736,,2020
124079,2110.0,chat,O,1.0,1.0,5281478771,11478,-HAT1KO3-,2020
136164,-87.0,chat,pleas,5.0,128.0,5290056306,11468,Aspirin,2020
140483,1061.0,chatwheel,121004,7.0,130.0,5293196071,11731,,2020
143515,570.0,chatwheel,71,0.0,0.0,5295426871,11448,,2020
169265,-53.0,chatwheel,65002,2.0,2.0,5326872901,11823,,2020
170103,140.0,chatwheel,128001,3.0,3.0,5327656480,11823,,2020
149650,609.0,chatwheel,7,3.0,3.0,5305821531,10884,,2020
145579,-18.0,chatwheel,71,5.0,128.0,5299647578,11736,,2020
169293,1094.0,chatwheel,71,5.0,128.0,5326927342,11370,,2020
115020,993.0,chatwheel,62,3.0,3.0,5274710986,11719,,2020
177510,-89.0,chat,g?,6.0,129.0,5334154828,11829,waefdrsghtyjk,2020
131024,105.0,chat,ye,9.0,132.0,5286139633,11620,NBA,2020
196099,1466.0,chatwheel,84001,2.0,2.0,5353198743,11823,,2020
177868,665.0,chatwheel,9006,7.0,130.0,5334321470,11823,,2020
149872,70.0,chatwheel,7,9.0,132.0,5305957266,10884,,2020
146993,285.0,chatwheel,39003,1.0,1.0,5302077244,11736,,2020
162571,1679.0,chat,oracle afk,1.0,1.0,5317988218,10884,Kóshpendi,2020
119752,18.0,chatwheel,32002,5.0,128.0,5277678869,11694,,2020
197117,364.0,chatwheel,102001,6.0,129.0,5354067080,11863,,2020
199776,1322.0,chatwheel,32001,0.0,0.0,5355398143,11623,,2020
189423,-87.0,chat,за русского обидно было,6.0,129.0,5346802572,11829,Covid-19,2020
154677,1788.0,chatwheel,10001,2.0,2.0,5309691613,11694,,2020
155986,-59.0,chat,sure,1.0,1.0,5310429197,10884,SexyeY,2020
130814,581.0,chatwheel,2,5.0,128.0,5286054648,10884,,2020
141744,995.0,chatwheel,66003,8.0,131.0,5294054450,11478,,2020
173293,966.0,chatwheel,126001,4.0,4.0,5331803958,11823,,2020
179096,-77.0,chat,(,6.0,129.0,5336164839,11823,Dame,2020
160959,813.0,chatwheel,67,8.0,131.0,5316118061,10884,,2020
193214,2111.0,chatwheel,74,0.0,0.0,5350453522,11834,,2020
198051,1608.0,chatwheel,66007,6.0,129.0,5354848282,11613,,2020
195184,2501.0,chatwheel,71,6.0,129.0,5352653787,11806,,2020
100741,849.0,chat,fixet sry pls,0.0,0.0,5261386529,11694,jst,2020
154861,1682.0,chatwheel,0,0.0,0.0,5309889290,11604,,2020
126162,2890.0,chatwheel,7,2.0,2.0,5282724902,10884,,2020
149742,1296.0,chat,GG,2.0,2.0,5305832570,11773,goddam,2020
194848,-454.0,chatwheel,70,6.0,129.0,5351974338,11863,,2020
148246,594.0,chat,G,5.0,128.0,5304397677,11668,yesterday,2020
178159,1274.0,chatwheel,71,0.0,0.0,5335246151,11370,,2020
129585,-11.0,chatwheel,6005,8.0,131.0,5285668945,11741,,2020
194568,602.0,chatwheel,95003,4.0,4.0,5351444824,11823,,2020
142896,1872.0,chatwheel,107001,3.0,3.0,5294447488,11719,,2020
166519,808.0,chatwheel,21,9.0,132.0,5321956630,11683,,2020
163531,-67.0,chat,ой,5.0,128.0,5319134568,11623,кикчанский,2020
157371,173.0,chatwheel,54,9.0,132.0,5311275850,11700,,2020
146570,90.0,chatwheel,65001,5.0,128.0,5301255980,11591,,2020
114636,-89.0,chatwheel,112002,7.0,130.0,5274522475,11700,,2020
120569,-131.0,chat,berisik ah norak,9.0,132.0,5278358408,10477,apia,2020
142366,649.0,chatwheel,44001,2.0,2.0,5294291754,11736,,2020
166718,1050.0,chat,sEC,4.0,4.0,5322192781,11604,МУЖ,2020
100699,1016.0,chatwheel,28004,0.0,0.0,5261318854,11694,,2020
198190,1222.0,chatwheel,71,4.0,4.0,5354921555,11613,,2020
160008,1454.0,chatwheel,7,0.0,0.0,5314454791,11668,,2020
133591,658.0,chatwheel,7,4.0,4.0,5288204616,11623,,2020
154319,49.0,chatwheel,44,0.0,0.0,5309476078,11439,,2020
186374,1545.0,chatwheel,126003,1.0,1.0,5344216906,11735,,2020
154026,532.0,chatwheel,96001,6.0,129.0,5309183266,11591,,2020
109289,1889.0,chatwheel,0,7.0,130.0,5269709812,11694,,2020
177439,1161.0,chatwheel,76,0.0,0.0,5334122809,11829,,2020
141663,520.0,chatwheel,65001,2.0,2.0,5294018885,10884,,2020
115619,-64.0,chatwheel,0,6.0,129.0,5275093116,11694,,2020
178011,1049.0,chatwheel,96004,0.0,0.0,5334428840,11823,,2020
159908,1019.0,chatwheel,7,0.0,0.0,5314280146,11668,,2020
124686,2213.0,chat,GG,9.0,132.0,5281691890,11657,ростиslave,2020
161369,137.0,chatwheel,79004,9.0,132.0,5316282101,10884,,2020
180601,-89.0,chat,crystallis,7.0,130.0,5336444223,11829,Legacy,2020
174573,-82.0,chat,gl,2.0,2.0,5333564102,11717,NongMon,2020
196036,-70.0,chatwheel,74006,2.0,2.0,5353110084,11735,,2020
139048,1329.0,chat,you think teams look at those or something,7.0,130.0,5292132804,10884,cringetopia,2020
105015,14.0,chatwheel,88002,7.0,130.0,5267281744,11623,,2020
114619,-291.0,chatwheel,61,3.0,3.0,5274522475,11700,,2020
189141,-41.0,chatwheel,4,4.0,4.0,5346734380,11829,,2020
190757,-843.0,chatwheel,63,1.0,1.0,5347790907,11834,,2020
117892,635.0,chatwheel,61,0.0,0.0,5276860629,11604,,2020
147231,406.0,chatwheel,80,1.0,1.0,5302399705,10884,,2020
189526,378.0,chatwheel,98004,4.0,4.0,5346830064,11823,,2020
101810,2346.0,chatwheel,19001,4.0,4.0,5262570035,11719,,2020
123020,646.0,chat,о,5.0,128.0,5280336992,11694,INSTASAMEZ,2020
164301,-53.0,chatwheel,126001,6.0,129.0,5319700729,11823,,2020
182590,-6.0,chatwheel,7001,3.0,3.0,5339601707,11806,,2020
100220,-89.0,chatwheel,71,6.0,129.0,5260701932,11623,,2020
124390,2518.0,chat,GG,5.0,128.0,5281604313,11478,foxes,2020
129983,-89.0,chatwheel,91006,5.0,128.0,5285847135,11741,,2020
124378,2249.0,chat,k,5.0,128.0,5281604313,11478,foxes,2020
142310,1350.0,chatwheel,111007,5.0,128.0,5294264482,11468,,2020
165257,-11.0,chatwheel,65001,4.0,4.0,5321093000,11823,,2020
116812,1267.0,chatwheel,71,9.0,132.0,5276166728,11694,,2020
135664,-39.0,chat,no brain too,8.0,131.0,5289250306,10884,lil shaggy vert,2020
162869,357.0,chatwheel,71,0.0,0.0,5318234608,10884,,2020
155990,-55.0,chat,t,2.0,2.0,5310429197,10884,cj,2020
120306,1337.0,chatwheel,7,6.0,129.0,5278109704,11694,,2020
118738,1672.0,chatwheel,67003,6.0,129.0,5277035750,10884,,2020
118620,-69.0,chatwheel,12003,6.0,129.0,5277019629,11620,,2020
168907,1445.0,chat,gg,6.0,129.0,5325668658,11823,小能猫,2020
100518,1516.0,chatwheel,110003,8.0,131.0,5261187362,11700,,2020
169471,1460.0,chat,GG,9.0,132.0,5327066095,11823,Here`s To Never Growing Up,2020
170743,1044.0,chatwheel,76,5.0,128.0,5328646677,11804,,2020
131683,-101.0,chat,sry,2.0,2.0,5286891493,11468,HerOoO,2020
127232,396.0,chatwheel,93001,7.0,130.0,5284297122,10884,,2020
193008,-72.0,chatwheel,106004,6.0,129.0,5350325765,11863,,2020
157050,144.0,chatwheel,0,2.0,2.0,5311080505,11613,,2020
190913,-88.0,chatwheel,86001,4.0,4.0,5348013747,11863,,2020
182968,197.0,chat,g,0.0,0.0,5339825362,11613,t.tv/farnsworth01,2020
149885,656.0,chatwheel,95,6.0,129.0,5305957266,10884,,2020
185312,1133.0,chatwheel,18002,5.0,128.0,5342765452,10592,,2020
139623,1813.0,chatwheel,61,0.0,0.0,5292496861,10884,,2020
107774,1939.0,chat,gg,2.0,2.0,5268859724,11688,艽,2020
143089,329.0,chatwheel,51002,7.0,130.0,5294919522,10884,,2020
105569,3071.0,chatwheel,169,9.0,132.0,5267649446,11694,,2020
188386,762.0,chatwheel,42004,0.0,0.0,5346639293,11829,,2020
141895,1156.0,chatwheel,53006,4.0,4.0,5294116320,11719,,2020
161988,-88.0,chat,p,4.0,4.0,5317705373,10884,Wollex,2020
113076,688.0,chatwheel,121004,4.0,4.0,5273020476,11719,,2020
167219,1602.0,chatwheel,67,7.0,130.0,5322657489,10884,,2020
198672,169.0,chatwheel,98004,4.0,4.0,5354968280,11823,,2020
117938,777.0,chatwheel,61,3.0,3.0,5276862122,10884,,2020
109696,1387.0,chatwheel,12,5.0,128.0,5269948580,10884,,2020
168197,1734.0,chatwheel,7,0.0,0.0,5323941991,10477,,2020
112880,-74.0,chat,gl gl,9.0,132.0,5272662675,11719,spectre,2020
144202,-58.0,chatwheel,45001,0.0,0.0,5297014442,11448,,2020
189913,1204.0,chatwheel,71,9.0,132.0,5346954534,11827,,2020
176480,1729.0,chatwheel,93003,3.0,3.0,5333955186,11823,,2020
183703,-58.0,chatwheel,71,8.0,131.0,5340453463,11735,,2020
133035,83.0,chatwheel,19001,9.0,132.0,5287322101,11741,,2020
156194,7.0,chat,vere vere vere,8.0,131.0,5310507686,10884,SexyeY,2020
116224,906.0,chatwheel,7,4.0,4.0,5275685767,11657,,2020
174648,1734.0,chatwheel,7,8.0,131.0,5333564102,11717,,2020
117781,2041.0,chatwheel,71,9.0,132.0,5276757741,11604,,2020
161621,2101.0,chat,rdy,6.0,129.0,5316767673,11623,ALWAYSWANNAHYPE,2020
174798,-100.0,chatwheel,76,5.0,128.0,5333849681,11027,,2020
171717,-22.0,chatwheel,0,6.0,129.0,5329807147,11823,,2020
192361,-86.0,chat,gl hf!,2.0,2.0,5349553778,11823,Blizzy,2020
185620,-86.0,chatwheel,2002,7.0,130.0,5343610488,11834,,2020
170742,1024.0,chatwheel,71,3.0,3.0,5328646677,11804,,2020
104094,1342.0,chatwheel,90,2.0,2.0,5265598371,11623,,2020
193612,-75.0,chatwheel,126003,4.0,4.0,5350770907,11823,,2020
124511,-39.0,chat,gl,4.0,4.0,5281621644,11700,Alita,2020
176286,-54.0,chat,dc on ts ,8.0,131.0,5333927163,11829,Slaughter,2020
125012,1772.0,chatwheel,88,9.0,132.0,5281852334,11694,,2020
173099,161.0,chatwheel,54,5.0,128.0,5331625045,11717,,2020
192690,1010.0,chatwheel,71,3.0,3.0,5349894718,11863,,2020
174462,-10.0,chatwheel,39001,6.0,129.0,5333445855,11717,,2020
106580,1309.0,chat,gg,7.0,130.0,5268031051,11181,►☼◄,2020
111164,-81.0,chat,bgod rubick,2.0,2.0,5270510044,10884,Stars,2020
127491,1745.0,chat,i dont think,4.0,4.0,5284315209,10884,SLEEP COUNTRY,2020
196033,2412.0,chat,gg,4.0,4.0,5353109026,11827,I drowned.,2020
163870,2426.0,chat,gg,2.0,2.0,5319301386,10884,mellow,2020
122372,1792.0,chatwheel,7,5.0,128.0,5280028856,11700,,2020
189512,-89.0,chatwheel,17002,6.0,129.0,5346830064,11823,,2020
113613,1422.0,chatwheel,7,3.0,3.0,5273283166,11700,,2020
168266,482.0,chatwheel,71,6.0,129.0,5324115001,11683,,2020
148418,1893.0,chat,gg,9.0,132.0,5304795489,11249,winorlose,2020
154494,-54.0,chatwheel,95,3.0,3.0,5309548235,11736,,2020
124480,1123.0,chatwheel,79004,9.0,132.0,5281620401,11478,,2020
168827,1528.0,chat,gg,8.0,131.0,5325432108,11263,Mr.fantasy,2020
114070,1125.0,chatwheel,6,3.0,3.0,5273458579,11694,,2020
196881,786.0,chatwheel,62,6.0,129.0,5353870690,11827,,2020
125236,1724.0,chat,скайлерух...,0.0,0.0,5282003361,11478,gnash,2020
164063,169.0,chatwheel,61,0.0,0.0,5319531687,11823,,2020
153255,133.0,chatwheel,32001,1.0,1.0,5308060380,11736,,2020
121041,500.0,chatwheel,71,6.0,129.0,5278998836,11263,,2020
119867,1723.0,chatwheel,65004,9.0,132.0,5277686646,11700,,2020
132824,1973.0,chatwheel,20004,4.0,4.0,5287241691,11741,,2020
178373,223.0,chatwheel,106004,2.0,2.0,5335659941,11823,,2020
165842,-27.0,chat,произошло зависание,5.0,128.0,5321469377,11478,gnash,2020
178162,2101.0,chat,GEGE,3.0,3.0,5335246151,11370,一定是英雄的问题,2020
115213,-27.0,chatwheel,10001,5.0,128.0,5274801146,11700,,2020
124272,220.0,chatwheel,62,3.0,3.0,5281596350,11694,,2020
199251,1791.0,chatwheel,87,8.0,131.0,5355052749,11828,,2020
118263,1004.0,chatwheel,62,1.0,1.0,5276949989,10884,,2020
115965,819.0,chatwheel,86001,5.0,128.0,5275558063,11620,,2020
135413,337.0,chatwheel,6,7.0,130.0,5289172682,10884,,2020
104510,712.0,chatwheel,23003,9.0,132.0,5266136145,11623,,2020
100182,414.0,chatwheel,7,9.0,132.0,5260617301,11668,,2020
153113,-82.0,chatwheel,42002,9.0,132.0,5308056456,11773,,2020
137385,-36.0,chat,:D ,2.0,2.0,5290904980,10884,Shattered Dreams,2020
113740,1269.0,chatwheel,101004,3.0,3.0,5273336840,11694,,2020
175017,-49.0,chatwheel,71,9.0,132.0,5333907714,11829,,2020
122957,1751.0,chat,On mars,3.0,3.0,5280308002,10884,j,2020
145765,536.0,chatwheel,7,5.0,128.0,5299799812,11736,,2020
151056,3.0,chatwheel,74006,6.0,129.0,5307327257,11478,,2020
140242,1969.0,chatwheel,76,5.0,128.0,5293084423,10884,,2020
164265,1491.0,chatwheel,71,5.0,128.0,5319660376,10884,,2020
102107,1218.0,chatwheel,41003,3.0,3.0,5262896910,11623,,2020
198742,495.0,chatwheel,50,5.0,128.0,5354981628,11834,,2020
195704,996.0,chatwheel,121001,4.0,4.0,5352992091,11828,,2020
122625,1916.0,chatwheel,80,5.0,128.0,5280104463,10884,,2020
109975,20.0,chat,g,1.0,1.0,5270117416,10884,I'm coming,2020
173117,521.0,chatwheel,54,5.0,128.0,5331625045,11717,,2020
168879,1123.0,chatwheel,71,5.0,128.0,5325562649,11823,,2020
133740,167.0,chatwheel,31002,8.0,131.0,5288539996,11683,,2020
181255,-74.0,chatwheel,67002,2.0,2.0,5336759838,11823,,2020
113876,1205.0,chatwheel,11006,7.0,130.0,5273352703,11683,,2020
161219,-65.0,chatwheel,13004,8.0,131.0,5316229596,10884,,2020
155202,390.0,chatwheel,10,0.0,0.0,5310044330,11439,,2020
145769,580.0,chatwheel,10002,2.0,2.0,5299799812,11736,,2020
296275,-1000.0,chatwheel,134,8.0,131.0,5412338358,11912,,2020
222712,1348.0,chatwheel,36001,6.0,129.0,5366821626,11914,,2020
231942,-71.0,chatwheel,32002,0.0,0.0,5374117935,11831,,2020
287283,962.0,chatwheel,14,9.0,132.0,5407593308,11780,,2020
213342,467.0,chatwheel,29002,3.0,3.0,5363186953,11887,,2020
291812,-88.0,chatwheel,71,8.0,131.0,5409895755,11999,,2020
284358,713.0,chatwheel,12,2.0,2.0,5406039958,12027,,2020
293377,545.0,chatwheel,54,0.0,0.0,5411029377,11828,,2020
299636,973.0,chatwheel,121001,5.0,128.0,5413683544,11889,,2020
281536,1750.0,chatwheel,61,6.0,129.0,5405361829,11828,,2020
242728,218.0,chatwheel,114003,5.0,128.0,5380496295,11831,,2020
271273,750.0,chatwheel,80,9.0,132.0,5398573084,11829,,2020
254304,2919.0,chat,gem,0.0,0.0,5387075193,11913,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,2020
291355,-832.0,chat,"fine by us, but pick first",4.0,4.0,5409453940,11831,影,2020
201249,1087.0,chatwheel,62,8.0,131.0,5356805888,11863,,2020
258497,1183.0,chatwheel,13004,6.0,129.0,5389578899,11966,,2020
222096,734.0,chatwheel,62,7.0,130.0,5366594602,11863,,2020
232906,311.0,chatwheel,63,4.0,4.0,5374942102,11863,,2020
247040,324.0,chatwheel,68,8.0,131.0,5382315860,11829,,2020
291207,1623.0,chatwheel,169,0.0,0.0,5409389504,11828,,2020
244077,1050.0,chatwheel,89001,9.0,132.0,5380723711,11836,,2020
231048,1333.0,chatwheel,71,3.0,3.0,5373508308,11898,,2020
224191,-85.0,chatwheel,79006,3.0,3.0,5367863372,11928,,2020
211968,-51.0,chatwheel,90,0.0,0.0,5362193899,11827,,2020
210443,1128.0,chatwheel,72001,8.0,131.0,5361709183,11827,,2020
241072,-60.0,chatwheel,60,1.0,1.0,5379715973,11863,,2020
275565,-70.0,chatwheel,95004,4.0,4.0,5402098430,11829,,2020
230537,-529.0,chatwheel,165,4.0,4.0,5373065583,11889,,2020
285719,-63.0,chat,bro,0.0,0.0,5406583854,12027,@iSonic א,2020
260710,-12.0,chat,gl,4.0,4.0,5390830364,11831,mlg winner,2020
222545,-54.0,chatwheel,50003,6.0,129.0,5366730303,11823,,2020
212829,-89.0,chat,==,9.0,132.0,5362952782,11806,M10,2020
232106,-71.0,chatwheel,100004,9.0,132.0,5374323707,11928,,2020
240830,2623.0,chat,gg,1.0,1.0,5379490792,11898,:),2020
267926,-90.0,chat,1 мин,0.0,0.0,5395980278,11829,Fervian,2020
206602,2817.0,chat,gg,2.0,2.0,5360252538,11863,rylo ken,2020
200592,510.0,chatwheel,62,2.0,2.0,5355897608,11623,,2020
210415,1275.0,chatwheel,10001,6.0,129.0,5361705404,11829,,2020
266996,862.0,chat,g,8.0,131.0,5394728688,11836,Солнце мертвых,2020
225913,-751.0,chatwheel,4,3.0,3.0,5369664952,11863,,2020
285207,224.0,chat,cat on fire,7.0,130.0,5406191139,12027,Nikolica,2020
296808,293.0,chatwheel,7,0.0,0.0,5412494645,12003,,2020
241561,889.0,chatwheel,49001,4.0,4.0,5379957782,11928,,2020
230532,1706.0,chat,gg,8.0,131.0,5373032769,11863,Felidae,2020
274902,2830.0,chat,gg,0.0,0.0,5401600913,11828,twitch.tv/GACHI_au,2020
299060,3111.0,chat,9  mnt lg,1.0,1.0,5413278942,11027,Wilofa,2020
267290,290.0,chatwheel,71,0.0,0.0,5395138070,11921,,2020
236354,1439.0,chatwheel,84002,4.0,4.0,5377208445,11889,,2020
232751,2595.0,chatwheel,88003,1.0,1.0,5374822087,11864,,2020
215927,708.0,chatwheel,132,5.0,128.0,5363988610,11829,,2020
240839,-166.0,chatwheel,61,8.0,131.0,5379569918,11887,,2020
226413,1333.0,chatwheel,74,0.0,0.0,5369790611,11828,,2020
228215,-71.0,chatwheel,72004,1.0,1.0,5370951278,11864,,2020
208354,-675.0,chatwheel,8,8.0,131.0,5361229674,11828,,2020
256603,2493.0,chatwheel,76,1.0,1.0,5387943131,11836,,2020
275686,286.0,chatwheel,7,0.0,0.0,5402307867,11829,,2020
254614,-79.0,chatwheel,120001,4.0,4.0,5387168925,11889,,2020
220321,105.0,chatwheel,7,0.0,0.0,5366237742,11735,,2020
278323,1440.0,chatwheel,75,4.0,4.0,5404124958,12027,,2020
299860,-82.0,chatwheel,100002,5.0,128.0,5413776697,12027,,2020
215014,2226.0,chatwheel,96001,5.0,128.0,5363559271,11828,,2020
278404,469.0,chatwheel,100001,5.0,128.0,5404125716,12027,,2020
203328,380.0,chatwheel,84004,9.0,132.0,5358940183,11828,,2020
212606,320.0,chatwheel,11,1.0,1.0,5362795860,11834,,2020
299982,1097.0,chat,g,4.0,4.0,5413869752,11912,Lose,2020
264874,799.0,chatwheel,166,7.0,130.0,5392916719,11947,,2020
264961,-33.0,chatwheel,93001,5.0,128.0,5393046787,11831,,2020
281419,973.0,chat,G,0.0,0.0,5405329568,11975,SSRofflane【斗帝Yang】,2020
208146,2091.0,chatwheel,43001,8.0,131.0,5361101564,11863,,2020
291711,12.0,chatwheel,7001,1.0,1.0,5409840472,12008,,2020
223986,468.0,chatwheel,23001,7.0,130.0,5367785660,11828,,2020
255337,-66.0,chat,glhf,4.0,4.0,5387704968,11828,endless,2020
290328,1840.0,chatwheel,1004,2.0,2.0,5409074059,12008,,2020
289887,2338.0,chatwheel,1,8.0,131.0,5408847957,12008,,2020
207790,1267.0,chatwheel,7,9.0,132.0,5361067111,11828,,2020
277869,1158.0,chat,как слово чурка пишется?,2.0,2.0,5404118501,12027,Седрик Диггори,2020
239729,2488.0,chatwheel,71,7.0,130.0,5378682047,11829,,2020
254795,752.0,chatwheel,2,1.0,1.0,5387268564,11792,,2020
269724,-88.0,chatwheel,79006,8.0,131.0,5396903693,11831,,2020
252403,-87.0,chatwheel,119002,4.0,4.0,5385899357,11829,,2020
261875,-416.0,chatwheel,39,3.0,3.0,5391723622,11828,,2020
294012,1343.0,chatwheel,70,5.0,128.0,5411095994,11828,,2020
209568,1544.0,chat,GG,3.0,3.0,5361637653,11668,7.66E+16,2020
296370,-6.0,chatwheel,10006,7.0,130.0,5412341648,12008,,2020
223371,1507.0,chatwheel,71,6.0,129.0,5367470382,11249,,2020
250302,1987.0,chatwheel,54,6.0,129.0,5384576866,11829,,2020
200884,-63.0,chatwheel,62,7.0,130.0,5356202603,11863,,2020
222049,-30.0,chatwheel,35001,1.0,1.0,5366594196,11914,,2020
218312,1165.0,chatwheel,62,0.0,0.0,5364839088,11864,,2020
299448,1896.0,chatwheel,86004,6.0,129.0,5413623342,12036,,2020
252692,177.0,chatwheel,90003,0.0,0.0,5386103911,11829,,2020
295115,2007.0,chatwheel,63,9.0,132.0,5411738752,11796,,2020
277210,1535.0,chatwheel,62003,9.0,132.0,5403556371,11831,,2020
282086,1080.0,chat,Haha,0.0,0.0,5405373450,12027,Got'cha!,2020
202562,-72.0,chat,go,6.0,129.0,5358061903,11827,Wada,2020
292786,1046.0,chatwheel,71,3.0,3.0,5410765907,12008,,2020
247720,-69.0,chatwheel,86002,4.0,4.0,5382776328,11877,,2020
290575,1579.0,chatwheel,71,2.0,2.0,5409158040,11828,,2020
263803,-59.0,chatwheel,62,4.0,4.0,5392302502,11928,,2020
251926,3527.0,chatwheel,165,8.0,131.0,5385739837,11792,,2020
212809,77.0,chatwheel,7,3.0,3.0,5362943938,11863,,2020
209970,753.0,chatwheel,71,5.0,128.0,5361698597,11829,,2020
295947,664.0,chatwheel,43004,2.0,2.0,5412182801,12027,,2020
255260,1509.0,chat,><,4.0,4.0,5387673377,11947,я тебя УНИЧТОЖУ)),2020
234733,2100.0,chat,g?,9.0,132.0,5376527106,2091,kkkkkkastroL,2020
224079,353.0,chatwheel,49001,5.0,128.0,5367830181,11863,,2020
236164,-41.0,chatwheel,104006,4.0,4.0,5377045075,11889,,2020
240483,231.0,chatwheel,88001,7.0,130.0,5379051848,11864,,2020
243515,429.0,chatwheel,71,1.0,1.0,5380586167,11829,,2020
269265,898.0,chatwheel,13001,6.0,129.0,5396326943,11829,,2020
270103,-80.0,chatwheel,167,7.0,130.0,5397808089,11828,,2020
249650,-15.0,chatwheel,20002,0.0,0.0,5384158391,11829,,2020
245579,-31.0,chatwheel,30002,1.0,1.0,5381117828,11829,,2020
269293,2060.0,chatwheel,76,8.0,131.0,5396326943,11829,,2020
215020,2380.0,chatwheel,46001,3.0,3.0,5363559271,11828,,2020
277510,1726.0,chatwheel,79,5.0,128.0,5403755871,11370,,2020
231024,1810.0,chatwheel,7,4.0,4.0,5373465032,11863,,2020
296099,-84.0,chatwheel,65008,2.0,2.0,5412210307,12027,,2020
277868,1158.0,chat,?,4.0,4.0,5404118501,12027,tmarizoev2,2020
249872,-86.0,chatwheel,71,4.0,4.0,5384279432,11898,,2020
246993,1632.0,chatwheel,75,5.0,128.0,5382300576,11947,,2020
262571,-49.0,chatwheel,110001,5.0,128.0,5391999016,11953,,2020
219752,-46.0,chat,хуй забрал?,3.0,3.0,5365934709,11780,Shizaaa,2020
297117,141.0,chatwheel,2,5.0,128.0,5412585022,12003,,2020
299776,131.0,chatwheel,62,4.0,4.0,5413764774,11889,,2020
289423,2176.0,chatwheel,61,1.0,1.0,5408475337,11831,,2020
254677,873.0,chatwheel,68,5.0,128.0,5387168925,11889,,2020
255986,552.0,chatwheel,86004,8.0,131.0,5387786444,11828,,2020
230814,1827.0,chatwheel,76,5.0,128.0,5373170422,11889,,2020
241744,867.0,chatwheel,71,4.0,4.0,5380039750,11887,,2020
