no,minute,exp,match_id,leagueid,data_year
220321,26,-311.0,5372641126,11831,2020
278323,1,0.0,5409205188,11953,2020
299860,10,3170.0,5419995792,12003,2020
215014,18,6958.0,5367790518,11898,2020
278404,8,418.0,5409223172,11382,2020
203328,12,1155.0,5361376731,11806,2020
212606,21,6010.0,5366396986,11735,2020
299982,23,-2783.0,5420065130,11668,2020
264874,15,6228.0,5403418156,12012,2020
264961,23,1178.0,5403471923,11382,2020
281419,3,112.0,5410986459,11792,2020
208146,13,-3258.0,5363955999,11735,2020
291711,45,0.0,5415326240,11439,2020
223986,7,2079.0,5375529624,11828,2020
255337,31,-927.0,5396065457,11898,2020
290328,9,2908.0,5414874023,11439,2020
289887,2,162.0,5414691206,12008,2020
207790,33,22997.0,5363583037,11806,2020
277869,24,-6210.0,5409081662,11263,2020
239729,24,7389.0,5385798269,11668,2020
254795,28,-9792.0,5395873138,11099,2020
269724,24,3704.0,5405374894,12027,2020
252403,21,-1338.0,5394117911,11478,2020
261875,27,-3460.0,5401287153,11263,2020
294012,12,-2056.0,5416390145,11980,2020
209568,10,-848.0,5364628405,11829,2020
296370,25,4777.0,5417807828,11668,2020
223371,9,-903.0,5375193136,11898,2020
250302,15,-4983.0,5392775547,11829,2020
200884,17,7710.0,5359792954,11823,2020
222049,21,-7930.0,5373757412,11928,2020
218312,13,1250.0,5370526175,11735,2020
299448,23,10165.0,5419795810,11668,2020
252692,38,0.0,5394155660,11478,2020
295115,20,4539.0,5416926907,11829,2020
277210,8,-484.0,5408902771,11980,2020
282086,21,3574.0,5411253904,12027,2020
202562,26,-3223.0,5361006707,11806,2020
292786,30,1206.0,5415974540,11964,2020
247720,7,-499.0,5391307297,11263,2020
290575,24,23740.0,5414907420,11439,2020
263803,31,-19465.0,5402322334,11831,2020
251926,42,15057.0,5393890087,11953,2020
212809,5,542.0,5366483234,11829,2020
209970,17,2459.0,5365182200,11249,2020
295947,12,-2756.0,5417651484,11912,2020
255260,12,435.0,5396061787,11831,2020
234733,1,20.0,5382108620,11898,2020
224079,11,-2280.0,5375568617,11668,2020
236164,12,3889.0,5383649386,11792,2020
240483,1,0.0,5386277903,11668,2020
243515,26,-11077.0,5388001195,11668,2020
269265,10,474.0,5405329568,11975,2020
270103,12,-108.0,5405448379,11831,2020
249650,21,-11994.0,5392133630,11836,2020
245579,22,12805.0,5389665656,11966,2020
269293,11,2906.0,5405348055,11464,2020
215020,1,0.0,5367816601,11898,2020
277510,37,-8732.0,5408998904,11792,2020
231024,2,156.0,5380172406,11478,2020
296099,18,8873.0,5417709399,11964,2020
277868,23,-10888.0,5409081662,11263,2020
249872,9,-1168.0,5392302502,11928,2020
246993,11,-1040.0,5390589658,11947,2020
262571,32,-13058.0,5401510067,11792,2020
219752,6,-798.0,5371743192,11828,2020
297117,3,678.0,5418142810,11668,2020
299776,29,-1250.0,5419961299,11668,2020
289423,5,675.0,5414547151,11974,2020
254677,37,9120.0,5395806665,11828,2020
255986,6,290.0,5396326943,11829,2020
230814,35,26822.0,5380053716,11831,2020
241744,24,-3103.0,5387080018,11831,2020
273293,9,328.0,5406986586,12025,2020
279096,14,-4059.0,5409469485,11382,2020
260959,2,39.0,5400067902,11831,2020
293214,29,-4864.0,5416126866,11828,2020
298051,13,-3331.0,5418440391,11828,2020
295184,13,-2358.0,5416993182,11439,2020
200741,33,13682.0,5359740416,11735,2020
254861,34,-823.0,5395905770,11975,2020
226162,10,163.0,5377237585,11898,2020
249742,32,-3566.0,5392163181,11828,2020
294848,18,-5338.0,5416737908,11027,2020
248246,10,150.0,5391567280,11975,2020
278159,16,-1641.0,5409172361,11792,2020
229585,18,2984.0,5379112060,11863,2020
294568,8,-841.0,5416612975,11964,2020
242896,30,-4522.0,5387746647,11831,2020
266519,7,3428.0,5404123637,12027,2020
263531,32,440.0,5401950200,11829,2020
257371,13,-149.0,5397861456,11382,2020
246570,48,1206.0,5390160914,11898,2020
214636,50,-10674.0,5367595606,11898,2020
220569,12,604.0,5372950368,11863,2020
242366,5,75.0,5387528211,11249,2020
266718,5,331.0,5404126626,12027,2020
200699,19,2455.0,5359731043,11439,2020
298190,15,305.0,5418503425,11973,2020
260008,3,21.0,5399779492,11099,2020
233591,32,10247.0,5381258965,11829,2020
254319,12,607.0,5395663012,11792,2020
286374,11,-1352.0,5413055671,12008,2020
254026,21,-2934.0,5395480967,11966,2020
209289,19,-6363.0,5364367698,11864,2020
277439,15,856.0,5408980969,11263,2020
241663,50,1696.0,5387075193,11913,2020
215619,5,-983.0,5368102562,11877,2020
278011,30,965.0,5409130231,11898,2020
259908,23,-98.0,5399750540,11792,2020
224686,2,-4.0,5375966447,11831,2020
261369,24,-7094.0,5400512754,11829,2020
280601,12,1659.0,5410725400,11263,2020
274573,37,16820.0,5407494698,11464,2020
296036,16,1147.0,5417682655,11912,2020
239048,82,-233.0,5385376618,11792,2020
205015,8,-173.0,5361955439,11829,2020
214619,33,-1003.0,5367595606,11898,2020
289141,25,7528.0,5414478869,11898,2020
290757,18,5534.0,5414968055,11974,2020
217892,6,310.0,5370083098,11863,2020
247231,14,-127.0,5390851844,11921,2020
289526,25,-13160.0,5414569193,11382,2020
201810,4,231.0,5360385556,11864,2020
223020,15,-2924.0,5374822087,11864,2020
264301,11,-1442.0,5403201015,12025,2020
282590,10,-764.0,5411643285,11796,2020
200220,8,2867.0,5359571710,11439,2020
224390,23,-10589.0,5375703720,11828,2020
229983,38,-5179.0,5379633200,11898,2020
224378,11,-780.0,5375703720,11828,2020
242310,2,303.0,5387493102,11249,2020
265257,32,26380.0,5403488007,11464,2020
216812,1,0.0,5369524834,11863,2020
235664,4,123.0,5382896066,11877,2020
262869,27,-2667.0,5401622878,11382,2020
255990,10,375.0,5396326943,11829,2020
220306,11,724.0,5372641126,11831,2020
218738,14,4586.0,5371046264,11863,2020
218620,11,-1646.0,5370907274,11863,2020
268907,22,-951.0,5405209084,11263,2020
200518,4,386.0,5359678720,11439,2020
269471,11,-1282.0,5405365274,12027,2020
270743,25,0.0,5405615915,11953,2020
231683,6,496.0,5380507886,11668,2020
227232,25,-6098.0,5377872255,11668,2020
293008,31,9214.0,5416044668,11263,2020
257050,21,4185.0,5397727253,11263,2020
290913,20,-68.0,5415026329,11439,2020
282968,22,-8448.0,5411866179,12012,2020
249885,22,935.0,5392302502,11928,2020
285312,3,321.0,5412753809,12008,2020
239623,72,-60331.0,5385739837,11792,2020
207774,17,2644.0,5363583037,11806,2020
243089,17,2574.0,5387829132,11792,2020
205569,31,-8218.0,5362267922,11829,2020
288386,1,0.0,5414340089,11953,2020
241895,3,426.0,5387168925,11889,2020
261988,10,-764.0,5401329631,12025,2020
213076,26,-20921.0,5366594196,11914,2020
267219,47,871.0,5404630078,12027,2020
298672,10,2959.0,5419026033,11889,2020
217938,18,8447.0,5370092771,11099,2020
209696,21,-1954.0,5364722977,11829,2020
268197,21,-2946.0,5404993802,11953,2020
212880,14,1507.0,5366487840,11829,2020
244202,40,-27973.0,5388669176,11913,2020
289913,28,24020.0,5414691206,12008,2020
276480,13,1648.0,5408318047,12027,2020
283703,38,3176.0,5412338358,11912,2020
233035,42,-2223.0,5380863535,11829,2020
256194,21,-5557.0,5396432028,11829,2020
216224,7,403.0,5368932677,11864,2020
274648,25,-786.0,5407506967,11382,2020
217781,27,1895.0,5369978538,11668,2020
261621,1,0.0,5401119706,11889,2020
274798,36,7292.0,5407530614,11370,2020
271717,43,7154.0,5406051532,12027,2020
292361,7,-147.0,5415829858,11912,2020
285620,41,-1990.0,5412805937,12008,2020
270742,24,0.0,5405615915,11953,2020
204094,38,-16329.0,5361698597,11829,2020
293612,11,1172.0,5416237823,11898,2020
224511,15,-3353.0,5375801616,11828,2020
276286,28,-4303.0,5408143396,11831,2020
225012,12,3538.0,5376360679,11836,2020
273099,31,-6364.0,5406888087,11263,2020
292690,7,-253.0,5415958928,11980,2020
274462,18,-3201.0,5407437511,11999,2020
206580,13,-2252.0,5363062072,11887,2020
211164,13,1325.0,5365845524,11717,2020
227491,3,-118.0,5378015190,11898,2020
296033,13,461.0,5417682655,11912,2020
263870,20,-6108.0,5402488204,11829,2020
222372,23,8485.0,5374117935,11831,2020
289512,11,-1475.0,5414569193,11382,2020
213613,28,-13418.0,5366768794,11829,2020
268266,10,666.0,5405024001,11263,2020
248418,15,-2385.0,5391673523,11953,2020
254494,6,724.0,5395744016,11953,2020
224480,16,-159.0,5375755558,11370,2020
268827,7,1494.0,5405206688,11464,2020
214070,3,-98.0,5367291672,11898,2020
296881,12,-1966.0,5418060066,11973,2020
225236,3,-91.0,5376530245,2091,2020
264063,22,3166.0,5403109630,11792,2020
253255,18,943.0,5394481759,11836,2020
221041,18,13193.0,5373226278,11889,2020
219867,26,-4724.0,5371821649,11898,2020
232824,15,-6521.0,5380785351,11829,2020
278373,16,-5188.0,5409217537,11828,2020
265842,57,76.0,5403651391,11898,2020
278162,19,-1722.0,5409172361,11792,2020
215213,27,13765.0,5367863372,11928,2020
224272,12,-1494.0,5375640977,11668,2020
299251,19,3825.0,5419739600,11668,2020
218263,55,-19598.0,5370392981,11928,2020
215965,23,-9105.0,5368391037,11735,2020
235413,14,-9954.0,5382580352,11831,2020
204510,20,4089.0,5361750218,11439,2020
200182,10,-2130.0,5359564663,11439,2020
253113,10,-145.0,5394356268,11836,2020
237385,12,1613.0,5384170530,11668,2020
213740,4,168.0,5366891298,11864,2020
275017,2,57.0,5407594180,12012,2020
222957,33,-7976.0,5374792549,11863,2020
245765,22,-4347.0,5389746330,11828,2020
251056,1,0.0,5393496337,11263,2020
240242,12,662.0,5386011634,11829,2020
264265,26,-178.0,5403193439,11975,2020
202107,16,3236.0,5360761891,11806,2020
298742,17,-2379.0,5419120557,11889,2020
295704,24,-16878.0,5417452388,11912,2020
222625,32,13766.0,5374392661,11836,2020
209975,22,2798.0,5365182200,11249,2020
273117,11,2210.0,5406913516,11980,2020
268879,35,5016.0,5405208424,11464,2020
233740,17,-6060.0,5381530002,11249,2020
281255,24,-6168.0,5410945338,12027,2020
213876,33,12976.0,5366948384,11863,2020
261219,37,28146.0,5400247126,11829,2020
255202,45,1302.0,5396038202,11829,2020
245769,26,-11147.0,5389746330,11828,2020
396275,29,21406.0,5481968171,11602,2020
322712,20,-195.0,5434361216,12055,2020
331942,1,-20.0,5439967758,12027,2020
387283,23,-2866.0,5476399344,11464,2020
313342,17,-5484.0,5427437186,12003,2020
391812,17,4520.0,5478913937,12145,2020
384358,19,-7289.0,5475079729,12145,2020
393377,16,-6874.0,5480366503,12139,2020
399636,9,-631.0,5484146703,11249,2020
381536,11,-2370.0,5473496317,11668,2020
342728,29,3216.0,5446976415,12027,2020
371273,3,233.0,5467481788,11979,2020
354304,15,513.0,5456833765,11602,2020
391355,18,-3277.0,5478662418,11249,2020
301249,26,3905.0,5420497741,12008,2020
358497,34,-11442.0,5460084219,12003,2020
322096,13,0.0,5433686528,11914,2020
332906,17,-2925.0,5440659407,12027,2020
347040,23,-20046.0,5451543576,12027,2020
391207,24,-18978.0,5478531288,11863,2020
344077,1,0.0,5449363291,11382,2020
331048,9,-715.0,5439664512,12003,2020
324191,23,2805.0,5435007280,12027,2020
311968,1,0.0,5427017231,11668,2020
310443,26,11538.0,5425819736,11973,2020
341072,66,-30688.0,5445901566,12055,2020
375565,3,-23.0,5470458176,12093,2020
330537,19,5316.0,5439282700,11889,2020
385719,23,-6351.0,5475886671,11249,2020
360710,12,83.0,5461791950,11964,2020
322545,15,2447.0,5434253612,11828,2020
312829,25,-15223.0,5427328961,11828,2020
332106,2,101.0,5440127086,11796,2020
340830,19,2478.0,5445814094,12070,2020
367926,19,-13676.0,5465453973,12005,2020
306602,21,-4201.0,5424046528,11099,2020
300592,8,2046.0,5420246038,11980,2020
310415,30,-27285.0,5425814992,12055,2020
366996,31,2399.0,5465229240,12005,2020
325913,9,-70.0,5436390661,12098,2020
385207,26,3406.0,5475645752,11863,2020
396808,9,1437.0,5482235931,12017,2020
341561,9,-222.0,5446212687,12055,2020
330532,14,3343.0,5439282700,11889,2020
374902,1,0.0,5469885727,11382,2020
399060,19,-7258.0,5483432967,11602,2020
367290,3,367.0,5465292257,11263,2020
336354,5,0.0,5442649469,12027,2020
332751,1,0.0,5440579390,11999,2020
315927,19,4480.0,5428929738,11668,2020
340839,28,7441.0,5445814094,12070,2020
326413,11,-1555.0,5436572691,11796,2020
328215,27,6560.0,5437619532,11668,2020
308354,3,197.0,5424561576,11999,2020
356603,7,-121.0,5458554374,12027,2020
375686,67,20564.0,5470513994,12100,2020
354614,20,-6024.0,5456969041,11602,2020
320321,12,-496.0,5432156057,11099,2020
378323,19,4317.0,5472025836,12005,2020
399860,5,-79.0,5484336649,12113,2020
315014,18,936.0,5428714927,11964,2020
378404,10,-202.0,5472065644,12145,2020
303328,43,-11860.0,5422109927,11964,2020
312606,19,4891.0,5427257751,11668,2020
399982,25,0.0,5484378911,12113,2020
364874,13,12647.0,5463820090,12101,2020
364961,19,-1529.0,5463859579,12101,2020
381419,34,-2116.0,5473481083,12005,2020
308146,35,4642.0,5424449072,11973,2020
391711,21,10060.0,5478847915,12145,2020
323986,22,17371.0,5434906124,12027,2020
355337,17,851.0,5458098477,11382,2020
390328,10,-1805.0,5477815840,12069,2020
389887,4,216.0,5477709191,11464,2020
307790,4,-3.0,5424332450,12012,2020
377869,2,92.0,5471878787,12005,2020
339729,7,307.0,5444964245,12027,2020
354795,32,-3667.0,5457186986,11796,2020
369724,17,-564.0,5466604464,11382,2020
352403,23,-604.0,5455917891,11889,2020
361875,12,1552.0,5462041302,12098,2020
394012,26,-4808.0,5480696658,12113,2020
309568,10,57.0,5425618873,11964,2020
396370,4,71.0,5482041420,12017,2020
323371,23,2463.0,5434566257,12036,2020
350302,29,9105.0,5454532013,11382,2020
300884,24,10449.0,5420400188,11828,2020
322049,2,34.0,5433643476,12027,2020
318312,8,3126.0,5430435650,12003,2020
399448,7,437.0,5483799468,12017,2020
352692,10,-550.0,5456185378,11382,2020
395115,30,-11656.0,5481592004,12145,2020
377210,14,-4902.0,5471442028,11889,2020
382086,8,1809.0,5473732467,11668,2020
302562,13,-2759.0,5421216736,11780,2020
392786,13,-3392.0,5479954484,11863,2020
347720,21,-2534.0,5452063088,11796,2020
390575,24,-7670.0,5477861351,12113,2020
363803,28,-3605.0,5463320366,11382,2020
351926,21,-9308.0,5455132284,11602,2020
312809,5,-904.0,5427328961,11828,2020
309970,1,0.0,5425723906,12003,2020
395947,4,48.0,5481870605,11668,2020
355260,26,-16719.0,5458042605,11382,2020
334733,1,2.0,5441703307,11249,2020
324079,12,-3776.0,5434992443,11796,2020
336164,2,247.0,5442469396,12027,2020
340483,20,-575.0,5445620416,12003,2020
343515,42,-2710.0,5447864354,12005,2020
369265,10,-810.0,5466382768,11382,2020
370103,19,-6883.0,5466875722,11263,2020
349650,27,-11992.0,5453670519,12027,2020
345579,5,-4.0,5450581495,12027,2020
369293,12,-3708.0,5466405912,11863,2020
315020,24,2306.0,5428714927,11964,2020
377510,20,2156.0,5471620693,12145,2020
331024,7,1314.0,5439616861,11668,2020
396099,8,513.0,5481929512,12145,2020
377868,1,0.0,5471878787,12005,2020
349872,33,-19876.0,5454073706,12027,2020
346993,6,491.0,5451541735,11796,2020
362571,18,2388.0,5462264442,11782,2020
319752,12,-3074.0,5431101973,11973,2020
397117,8,531.0,5482637618,11863,2020
399776,5,29.0,5484296029,12113,2020
389423,28,-14200.0,5477480566,12122,2020
354677,25,-4783.0,5457055025,11796,2020
355986,35,-16481.0,5458358369,11863,2020
330814,6,1496.0,5439499124,11668,2020
341744,16,1724.0,5446294246,11263,2020
373293,3,230.0,5468765112,12101,2020
379096,16,-309.0,5472267735,12100,2020
360959,37,-31719.0,5461879561,11863,2020
393214,42,9728.0,5480264154,12069,2020
398051,39,0.0,5483133963,11668,2020
395184,5,122.0,5481632672,11249,2020
300741,32,14671.0,5420325035,11792,2020
354861,14,-9707.0,5457349448,11796,2020
326162,31,10310.0,5436485935,11782,2020
349742,15,-1766.0,5453872903,12027,2020
394848,13,-1370.0,5481205280,12113,2020
348246,56,3096.0,5452764046,11889,2020
378159,15,6158.0,5471962754,11668,2020
329585,14,-1276.0,5438453741,12027,2020
394568,5,287.0,5480923284,11602,2020
342896,1,0.0,5447151947,12027,2020
366519,6,-680.0,5465060038,11263,2020
363531,6,537.0,5463180976,11382,2020
357371,14,3732.0,5458829043,12093,2020
346570,15,-10295.0,5451378894,12005,2020
314636,19,-11236.0,5428558484,11889,2020
320569,31,10397.0,5432289688,12003,2020
342366,16,-7557.0,5446728486,12093,2020
366718,22,-11220.0,5465125937,11263,2020
300699,23,-8577.0,5420320435,11249,2020
398190,18,-5281.0,5483194751,12113,2020
360008,2,92.0,5461004405,12113,2020
333591,30,-17176.0,5441124607,11889,2020
354319,30,-6608.0,5456833765,11602,2020
386374,5,-124.0,5476209008,12069,2020
354026,47,22976.0,5456695332,11828,2020
309289,7,-14.0,5425542011,11099,2020
377439,7,-962.0,5471596875,11863,2020
341663,14,5855.0,5446291832,11782,2020
315619,6,861.0,5428889361,11668,2020
378011,22,6901.0,5471902721,11863,2020
359908,28,-3813.0,5460832903,11647,2020
324686,18,-2241.0,5435786057,12027,2020
361369,34,19738.0,5461954003,12042,2020
380601,10,-2553.0,5473090765,11863,2020
374573,21,-7581.0,5469546443,11863,2020
396036,17,6914.0,5481911258,11602,2020
339048,34,-14582.0,5444195945,12027,2020
305015,3,298.0,5422717219,11973,2020
314619,2,178.0,5428558484,11889,2020
389141,16,-5373.0,5477407543,11464,2020
390757,23,-10768.0,5477997993,12101,2020
317892,16,0.0,5430273513,11973,2020
347231,36,-10430.0,5451636441,11263,2020
389526,27,-13941.0,5477551338,11464,2020
301810,50,0.0,5420644398,12012,2020
323020,20,-4401.0,5434453185,11249,2020
364301,43,2205.0,5463536783,11863,2020
382590,18,11519.0,5473977500,12101,2020
300220,58,35214.0,5420102792,11980,2020
324390,15,1094.0,5435179617,11796,2020
329983,26,10357.0,5438808594,12027,2020
324378,3,-375.0,5435179617,11796,2020
342310,14,646.0,5446643656,12093,2020
365257,17,-1509.0,5463992918,12113,2020
316812,33,-6512.0,5429133050,11099,2020
335664,9,-283.0,5442049833,11602,2020
362869,24,8233.0,5462452491,12077,2020
355990,39,-9824.0,5458358369,11863,2020
320306,29,-4587.0,5432132646,11668,2020
318738,6,440.0,5430623767,11249,2020
318620,40,-19272.0,5430578043,11828,2020
368907,19,-1956.0,5465808903,12113,2020
300518,4,296.0,5420241930,11973,2020
369471,5,-792.0,5466509027,12122,2020
370743,20,2288.0,5467062316,12100,2020
331683,15,8076.0,5439854790,11828,2020
327232,15,-171.0,5436867813,12027,2020
393008,16,-8778.0,5480123565,11249,2020
357050,1,0.0,5458724875,11263,2020
390913,34,16969.0,5478132465,12113,2020
382968,5,-209.0,5474238953,12113,2020
349885,46,-17160.0,5454073706,12027,2020
385312,30,-9046.0,5475741138,11863,2020
339623,8,1279.0,5444864295,12027,2020
307774,21,-170.0,5424314817,11974,2020
343089,32,25417.0,5447287781,12027,2020
305569,3,-72.0,5423180057,11914,2020
388386,27,-10357.0,5476959301,11863,2020
341895,8,1849.0,5446429838,12027,2020
361988,15,-1384.0,5462060613,12003,2020
313076,32,-1118.0,5427380502,11828,2020
367219,12,-496.0,5465278276,12101,2020
398672,6,-221.0,5483328450,12113,2020
317938,5,-444.0,5430280954,12055,2020
309696,2,-368.0,5425657150,11828,2020
368197,48,0.0,5465512574,12101,2020
312880,6,-264.0,5427330268,11249,2020
344202,41,16506.0,5449387622,12055,2020
389913,6,-294.0,5477731881,12069,2020
376480,41,8588.0,5470917056,12100,2020
383703,35,-6455.0,5474787635,11863,2020
333035,34,-21035.0,5440675604,12027,2020
356194,4,-69.0,5458414727,12069,2020
316224,7,-352.0,5428996979,12055,2020
374648,9,-2261.0,5469696507,11382,2020
317781,9,1242.0,5430235674,11668,2020
361621,39,-38358.0,5461985224,12005,2020
374798,47,-6895.0,5469791555,11863,2020
371717,16,6933.0,5468104641,11382,2020
392361,17,-14605.0,5479227577,11602,2020
385620,15,3381.0,5475868217,12139,2020
370742,19,1222.0,5467062316,12100,2020
304094,14,2588.0,5422419527,11974,2020
393612,14,-11543.0,5480496925,11668,2020
324511,23,5103.0,5435351983,12027,2020
376286,30,1781.0,5470764072,12098,2020
325012,34,13365.0,5436001358,11668,2020
373099,15,7254.0,5468679287,11263,2020
392690,12,2714.0,5479788622,10650,2020
374462,15,-1740.0,5469357386,11863,2020
306580,22,-10043.0,5424039020,11668,2020
311164,19,-4256.0,5426230686,12012,2020
327491,29,-6549.0,5436969533,12027,2020
396033,14,3827.0,5481911258,11602,2020
363870,12,1672.0,5463348248,11964,2020
322372,3,177.0,5434153629,12055,2020
389512,13,-1919.0,5477551338,11464,2020
313613,43,44812.0,5427539550,11898,2020
368266,3,518.0,5465530839,12101,2020
348418,19,7438.0,5452840619,11964,2020
354494,3,456.0,5456915097,11964,2020
324480,38,-999.0,5435201827,12027,2020
368827,15,9715.0,5465776667,12101,2020
314070,4,348.0,5427849923,11796,2020
396881,32,-6903.0,5482305129,12017,2020
325236,11,-1948.0,5436148148,12027,2020
364063,39,-15031.0,5463440555,12003,2020
