no,match_id,leagueid,key,value,data_year
501502,7760618213,16730,29573,1,2024
556684,7786700289,15901,6043,131,2024
531675,7773650827,15901,27298,3,2024
493510,7753343843,15901,23755,131,2024
483794,7747899552,15922,13194,129,2024
503071,7761427520,16059,23729,128,2024
511795,7765149751,16740,23454,0,2024
538891,7776493301,16740,13543,131,2024
477567,7745176499,16274,11336,0,2024
471557,7741234252,16059,13775,2,2024
481380,7746763431,16059,22710,0,2024
537961,7776125873,16635,7680,128,2024
496878,7755997663,16632,13531,2,2024
556172,7786386155,16705,13813,130,2024
567773,7791331905,16059,10386,0,2024
512526,7765243885,16740,9059,130,2024
501497,7760618213,16730,26834,132,2024
545867,7779668660,16635,8692,0,2024
570025,7791974587,15898,10323,131,2024
538255,7776239591,16740,18366,130,2024
507319,7764286936,15899,13299,129,2024
503716,7761903758,16635,6996,4,2024
486892,7748919492,16635,6996,130,2024
511804,7765188736,16740,5500,1,2024
497378,7756985078,16632,13542,130,2024
499180,7758643638,16274,8644,3,2024
479319,7745884305,15899,7283,1,2024
527568,7772175044,16635,12878,4,2024
546651,7779895247,16814,13361,1,2024
525579,7770783335,16740,12964,132,2024
491286,7751224080,16632,14215,4,2024
549288,7781566194,16757,684,132,2024
570825,7792423088,15901,27298,130,2024
485979,7748595615,16632,13772,1,2024
549369,7781586736,16757,7871,4,2024
474293,7742585697,16635,7680,0,2024
483571,7747675548,15899,19216,4,2024
570947,7792429541,15899,17763,0,2024
535839,7775160468,16740,6615,4,2024
535926,7775192186,15901,13225,1,2024
552384,7783280403,16635,18988,4,2024
479111,7745742749,16669,7571,128,2024
562676,7789558350,16843,12274,130,2024
494951,7754719060,16632,13775,0,2024
526302,7771441805,16740,5644,132,2024
561293,7788993669,16844,12934,128,2024
560852,7788770143,16059,10147,2,2024
478755,7745593537,16251,6879,1,2024
548834,7780801826,16059,8583,0,2024
510694,7765053810,15901,647,132,2024
525760,7770936304,16740,10572,129,2024
540689,7777326767,16059,7809,2,2024
523368,7768910485,16740,19467,2,2024
532840,7774079485,16635,13855,4,2024
564977,7790150050,16059,7800,4,2024
480533,7746563064,16059,7516,129,2024
567335,7791223422,16844,9208,129,2024
494336,7754001813,16059,7159,131,2024
521267,7768249245,16059,7614,130,2024
471849,7741293649,15901,7681,131,2024
493014,7753147786,16059,23346,129,2024
489277,7749786294,15901,13804,128,2024
570413,7792147276,16743,12944,132,2024
523657,7769028358,16740,10097,132,2024
566080,7790665957,15901,8640,132,2024
548175,7780177640,16059,7340,129,2024
553051,7783739209,16814,8192,130,2024
473527,7742080479,16059,7344,1,2024
563751,7789795613,15901,28114,130,2024
518685,7766895989,16730,8995,4,2024
561540,7789166952,15899,12622,4,2024
534768,7774790292,16740,13680,4,2024
522891,7768687841,16740,8768,131,2024
483774,7747899552,15922,6852,131,2024
480935,7746626071,16632,18409,131,2024
566912,7791104008,15899,8365,0,2024
526225,7771334418,16740,12955,2,2024
505698,7763200116,15901,29587,128,2024
495044,7754828991,15901,11968,129,2024
507129,7764234119,16059,6763,131,2024
511448,7765108553,16740,13772,132,2024
514480,7765798121,16740,10725,131,2024
540230,7777041816,16740,16881,130,2024
541068,7777467826,15901,19266,2,2024
520615,7767921432,16740,7825,132,2024
516544,7766001376,16740,10938,130,2024
540258,7777043625,16740,647,128,2024
485985,7748595615,16632,18976,128,2024
548475,7780388677,15901,19266,132,2024
501989,7760843287,16730,4870,1,2024
567064,7791152873,15899,9743,132,2024
548833,7780801826,16059,8062,1,2024
520837,7767990144,16740,9283,1,2024
517958,7766530656,16059,7105,0,2024
533536,7774335034,16740,13030,128,2024
490717,7750968818,16059,6851,128,2024
568082,7791403392,16059,17586,0,2024
570741,7792345590,15901,7338,130,2024
560388,7788622433,16059,6526,0,2024
525642,7770883015,16740,647,4,2024
526951,7771699160,16740,9743,0,2024
501779,7760731074,16730,18853,1,2024
512709,7765298399,16740,8636,0,2024
544258,7778267891,16814,24879,131,2024
550061,7781789670,16059,7657,131,2024
531924,7773731328,15901,27298,3,2024
564179,7789886551,15901,14244,4,2024
569016,7791631418,16312,8640,128,2024
566149,7790669357,16743,13775,131,2024
471706,7741268010,16059,13670,2,2024
525826,7771024343,16740,8777,4,2024
497127,7756341632,15901,8773,3,2024
520707,7767929074,16740,13275,1,2024
565813,7790546249,16059,7262,129,2024
519211,7767152528,15901,14954,130,2024
549124,7781347220,15901,19266,1,2024
500550,7759571511,16251,7255,0,2024
565533,7790421286,15901,23095,131,2024
513861,7765514117,16740,13677,2,2024
537484,7775988759,16740,13818,130,2024
534496,7774706149,16740,13818,0,2024
528336,7772448392,16740,6646,0,2024
517535,7766400762,16059,7068,3,2024
485601,7748406292,15901,8786,132,2024
491534,7751433548,15901,13813,1,2024
513331,7765377361,16740,6996,130,2024
537683,7776053314,16740,4923,4,2024
471664,7741267874,16312,5109,129,2024
569155,7791673742,15898,7474,4,2024
530973,7773340691,16740,10478,132,2024
504556,7762513420,15901,7595,129,2024
525284,7770631891,16740,10572,129,2024
557339,7787090995,16844,13773,128,2024
524991,7770510271,16740,19467,131,2024
480254,7746426163,16665,23755,128,2024
548404,7780315451,16059,7803,128,2024
512628,7765291895,16740,4820,3,2024
486584,7748816746,16632,9070,128,2024
548976,7781019524,16059,6853,129,2024
530873,7773308204,16274,7011,4,2024
495651,7755418518,16690,12954,4,2024
532334,7773867787,16740,13924,4,2024
551566,7782121599,16059,12962,2,2024
545538,7779219951,16251,25515,4,2024
567001,7791112708,16635,23345,2,2024
510013,7764958615,16740,14387,4,2024
475980,7744238379,15899,12465,0,2024
485584,7748399404,15922,17661,131,2024
560106,7788416651,16705,12941,130,2024
561722,7789223213,16844,17257,131,2024
488857,7749684429,16059,6385,0,2024
518196,7766645410,15901,13106,131,2024
560491,7788635014,16743,25962,128,2024
472775,7741548343,16059,29587,3,2024
493985,7753587912,15901,23836,0,2024
535266,7774938697,16740,5632,0,2024
553555,7784180526,15901,19781,132,2024
471185,7741071664,15899,8447,4,2024
495355,7755273883,16690,12465,2,2024
500948,7760293691,16059,8181,129,2024
495343,7755273883,16690,10091,0,2024
513275,7765369744,16740,9504,131,2024
536222,7775277061,16740,14974,2,2024
487777,7749395345,16059,4293,132,2024
506629,7763899499,16730,11903,130,2024
533834,7774415860,16635,22322,129,2024
526955,7771699160,16740,10172,132,2024
491271,7751224080,16632,12562,128,2024
489703,7750009104,16059,19925,1,2024
489585,7749925488,16059,17874,128,2024
539872,7776879594,16059,7691,130,2024
471483,7741215415,16059,7733,4,2024
540436,7777138854,16059,18397,1,2024
541708,7777965766,16757,4982,2,2024
502648,7761212657,16730,10298,131,2024
498197,7757984696,16059,7141,3,2024
563973,7789817176,15898,27541,129,2024
528015,7772372186,16740,25739,4,2024
561878,7789318547,15899,9351,3,2024
553933,7785336812,16635,5924,2,2024
520850,7767990144,16740,12734,0,2024
556277,7786466268,16274,14916,0,2024
510588,7765044442,16740,12253,2,2024
478739,7745563565,16274,17915,129,2024
514054,7765608994,16740,9075,129,2024
476534,7744678744,16059,6405,129,2024
559351,7788054684,15898,25533,129,2024
512860,7765323314,16730,17257,1,2024
532953,7774169399,16740,7823,132,2024
484041,7748031621,15901,19004,2,2024
538184,7776218530,16635,13860,129,2024
569637,7791814526,16312,13845,131,2024
488903,7749684429,16059,23683,1,2024
480661,7746568870,16632,8203,129,2024
539162,7776593671,16740,13743,128,2024
483845,7747919465,16059,19320,4,2024
515167,7765885923,16740,647,128,2024
560878,7788782177,15901,5015,130,2024
547445,7780022929,16814,10524,4,2024
554668,7785863979,16059,6483,0,2024
504000,7762085332,15899,13772,0,2024
527159,7771888251,16635,7341,2,2024
487189,7749135526,16635,10344,4,2024
545613,7779319151,16251,12940,128,2024
488746,7749623533,15922,23755,0,2024
532586,7773954656,16740,22304,3,2024
545763,7779514614,16635,22324,3,2024
542682,7778163355,16814,13204,1,2024
563326,7789707349,16843,11085,3,2024
556585,7786606071,16274,30749,131,2024
541707,7777965766,16757,4955,131,2024
475059,7743322676,16534,647,130,2024
564577,7789989230,16705,12191,132,2024
495476,7755345923,16690,10091,132,2024
547251,7779991618,16059,6996,2,2024
495977,7755603488,15922,14823,128,2024
544064,7778260694,16814,29587,130,2024
563655,7789780607,16843,8036,2,2024
545427,7779165089,16059,8726,128,2024
477545,7745176499,16274,4846,1,2024
482129,7747085083,16632,10699,2,2024
498456,7758163681,16690,29587,2,2024
566998,7791112708,16635,10068,130,2024
534835,7774820626,16059,13262,1,2024
493337,7753242692,15922,14846,131,2024
560477,7788635014,16743,13816,1,2024
484578,7748100717,15901,6898,3,2024
539231,7776598625,16059,22302,1,2024
519383,7767226452,16740,26834,132,2024
525459,7770722710,16740,9041,2,2024
495445,7755313449,16690,29587,4,2024
539792,7776779793,16740,13877,2,2024
485035,7748224120,16632,12190,1,2024
567846,7791364675,16843,9701,3,2024
496201,7755650322,16690,12918,2,2024
535028,7774864795,16740,12533,132,2024
524220,7769415016,16740,12848,130,2024
492006,7751854778,16632,10194,4,2024
490832,7750991005,15922,13922,131,2024
503789,7761964872,15899,18507,131,2024
549338,7781568499,16635,7344,4,2024
536807,7775617560,16740,12306,128,2024
549127,7781347220,15901,23312,1,2024
486178,7748668453,15899,13167,129,2024
495237,7755123359,16635,27127,0,2024
570216,7792020299,16059,17664,4,2024
489228,7749767681,16059,9722,3,2024
486930,7748944354,15901,19011,129,2024
506378,7763768553,15899,9754,130,2024
475475,7743627074,16669,9535,3,2024
471147,7741038730,16635,29587,3,2024
524078,7769251583,15901,19004,130,2024
508350,7764532431,16740,13143,1,2024
484705,7748130439,16632,13143,130,2024
545982,7779737799,16635,8098,0,2024
493922,7753560421,15922,7242,130,2024
516730,7766136647,16635,19004,4,2024
522021,7768404595,16740,27541,0,2024
511207,7765096743,16740,8268,2,2024
535230,7774927461,16740,13087,131,2024
473072,7741756928,16059,7385,132,2024
569707,7791832001,16705,23755,4,2024
566669,7790919607,16844,18853,3,2024
493590,7753420462,16632,7909,0,2024
480940,7746626071,16632,23097,128,2024
544082,7778263489,15901,9744,2,2024
539844,7776792248,15901,28535,132,2024
504705,7762563078,16730,9167,2,2024
552220,7782813553,16059,8585,132,2024
484841,7748174115,15901,6933,132,2024
532184,7773811740,16251,11126,0,2024
526167,7771216372,16740,26771,130,2024
516734,7766184490,15922,684,130,2024
667240,7829044292,16881,10699,3,2024
593677,7802433589,16312,14429,131,2024
602907,7806161059,16059,18442,132,2024
658248,7825705051,16869,12532,1,2024
584307,7798657295,16839,10837,1,2024
662777,7827481331,16869,9050,129,2024
655323,7824770578,16635,6914,132,2024
664342,7828179612,16059,14038,130,2024
670601,7829925482,16881,7578,1,2024
652501,7823455272,16635,18546,0,2024
613693,7811137500,16274,17896,0,2024
642238,7819150032,16869,24612,128,2024
625269,7814222219,16774,13715,128,2024
662320,7827256249,16059,23328,130,2024
572214,7792999916,15899,12190,132,2024
629462,7815519954,16059,19529,2,2024
593061,7802302348,16705,13551,4,2024
603871,7806690451,16635,5925,130,2024
618005,7812587130,16869,10757,131,2024
662172,7827201777,16869,12693,2,2024
615042,7811608844,15901,8162,2,2024
602013,7805833970,16840,14620,131,2024
595156,7803155319,16059,12989,132,2024
582933,7797578501,16841,13787,132,2024
581408,7796774373,16705,10345,1,2024
612037,7810191680,16635,6039,1,2024
646530,7820908781,15901,13772,2,2024
601502,7805716212,15898,11384,132,2024
656684,7825097257,16059,13772,129,2024
631675,7816190087,16059,6831,2,2024
593510,7802391470,16312,6948,130,2024
583794,7798415536,16757,12872,3,2024
603071,7806245966,16842,25354,128,2024
611795,7810008661,16706,4044,131,2024
638891,7818411131,16635,8371,129,2024
577567,7794958636,16705,12451,130,2024
571557,7792854864,16844,13772,3,2024
581380,7796774373,16705,6137,1,2024
637961,7818013090,16706,12147,2,2024
596878,7803925173,16059,8119,4,2024
656172,7824971792,16635,6759,130,2024
667773,7829149426,16635,13690,2,2024
612526,7810558713,16840,7578,4,2024
601497,7805716212,15898,10345,130,2024
645867,7820576139,16777,11461,3,2024
670025,7829782164,16059,7112,132,2024
638255,7818123931,16706,26751,1,2024
607319,7807731233,16743,26755,0,2024
603716,7806570615,16706,13516,132,2024
586892,7799630797,16251,27126,128,2024
611804,7810008661,16706,10010,0,2024
597378,7804005274,16059,13670,4,2024
599180,7804845628,16842,8896,1,2024
579319,7795448705,16841,647,132,2024
627568,7814967615,15901,24195,0,2024
646651,7820982553,16251,18471,0,2024
625579,7814275586,16774,9883,128,2024
591286,7801357688,16059,14508,129,2024
649288,7821969490,16059,18160,132,2024
670825,7829947650,15898,13816,4,2024
585979,7799254204,15898,27126,3,2024
649369,7822033912,15901,19004,4,2024
574293,7793420133,15898,9749,128,2024
583571,7798234811,16841,23627,129,2024
670947,7830004221,16881,647,132,2024
635839,7817436244,16059,7794,3,2024
635926,7817458702,16777,14048,132,2024
652384,7823416131,16714,12327,128,2024
579111,7795389928,16743,11266,2,2024
662676,7827457435,16706,22200,1,2024
594951,7803037576,16705,9664,0,2024
626302,7814598942,16869,28152,1,2024
661293,7826763615,16059,17661,1,2024
660852,7826687030,16059,19266,131,2024
578755,7795273211,16743,12324,130,2024
648834,7821676732,15899,29936,129,2024
610694,7809261864,16743,17970,1,2024
625760,7814294549,16869,19530,128,2024
640689,7818822882,16776,602,2,2024
623368,7813998333,16775,10407,2,2024
632840,7816725184,16779,8072,1,2024
664977,7828366697,16881,27064,0,2024
580533,7795916402,16841,13381,3,2024
667335,7829051762,16881,14296,129,2024
594336,7802665420,16839,28139,4,2024
621267,7813492424,16778,17973,131,2024
571849,7792946677,16757,7533,132,2024
593014,7802293771,16312,13556,128,2024
589277,7800635559,16839,13816,1,2024
670413,7829829385,16881,23755,132,2024
623657,7814038797,16312,12736,130,2024
666080,7828688505,16059,8672,130,2024
648175,7821496006,15899,5497,132,2024
653051,7823799530,15898,12540,1,2024
573527,7793280242,16059,8371,128,2024
663751,7827929623,16635,18013,132,2024
618685,7812679733,16312,8525,0,2024
661540,7826864052,16059,19266,132,2024
634768,7817247705,16059,13487,132,2024
622891,7813948393,16774,13531,130,2024
583774,7798415536,16757,6384,129,2024
580935,7796209363,16635,22736,3,2024
666912,7828935691,15899,19761,4,2024
626225,7814549288,15901,5658,0,2024
605698,7807275160,15901,23331,132,2024
595044,7803089101,16059,18684,131,2024
607129,7807672504,15901,12606,130,2024
611448,7809775144,15901,6899,128,2024
614480,7811390121,16842,29569,1,2024
640230,7818752081,16776,13324,4,2024
641068,7818887646,16777,19779,0,2024
620615,7813338940,16779,18001,129,2024
616544,7812389654,16775,13464,2,2024
640258,7818752081,16776,18853,132,2024
585985,7799272906,16274,6903,1,2024
648475,7821559038,16706,14618,129,2024
601989,7805833970,16840,11384,131,2024
667064,7828988358,15898,8189,0,2024
648833,7821676732,15899,29587,2,2024
620837,7813411467,16706,19530,128,2024
617958,7812563380,16775,26759,131,2024
633536,7817028465,16059,7512,130,2024
590717,7801107854,16059,5736,4,2024
668082,7829203640,16635,7344,128,2024
670741,7829946299,16059,5665,2,2024
660388,7826599139,16059,7067,132,2024
625642,7814283426,16775,8061,131,2024
626951,7814860312,16869,647,1,2024
601779,7805778671,16743,6480,130,2024
612709,7810632937,16690,9509,0,2024
644258,7819616276,15899,24675,3,2024
650061,7822432149,16869,12920,4,2024
631924,7816293387,16059,8692,4,2024
664179,7828115562,16059,10162,1,2024
669016,7829573422,16312,18466,130,2024
666149,7828744979,16059,18114,1,2024
571706,7792912608,16844,10096,128,2024
625826,7814377379,16775,12465,131,2024
597127,7803966452,16840,14149,4,2024
620707,7813385570,16779,14168,0,2024
665813,7828626120,15898,10435,0,2024
619211,7812844616,16869,19164,1,2024
649124,7821842521,16059,13811,132,2024
600550,7805510473,16840,7828,0,2024
665533,7828540301,16881,18874,2,2024
613861,7811148109,16743,7810,3,2024
637484,7817851263,16777,9462,0,2024
634496,7817217654,16777,9772,131,2024
628336,7815180350,16778,10524,3,2024
617535,7812515547,16774,10698,130,2024
585601,7799134394,16274,684,3,2024
591534,7801516858,16841,12309,4,2024
613331,7811006152,15901,18410,130,2024
637683,7817913786,15899,12874,132,2024
571664,7792887936,16635,6505,3,2024
669155,7829620076,16059,23728,128,2024
630973,7815771926,16312,12657,4,2024
604556,7807035018,16312,8604,0,2024
625284,7814222219,16774,14703,132,2024
657339,7825254334,16312,23705,131,2024
624991,7814205010,16774,7470,1,2024
580254,7795753573,16059,18428,129,2024
648404,7821556387,15899,14975,132,2024
612628,7810563992,16059,19004,131,2024
586584,7799530931,15898,8246,132,2024
648976,7821752194,16878,4411,1,2024
630873,7815734689,15901,8223,2,2024
595651,7803535665,16841,24090,3,2024
632334,7816474650,16779,11336,1,2024
651566,7823057317,15899,14342,2,2024
645538,7820428380,16869,8960,2,2024
667001,7828943225,16881,30736,129,2024
610013,7808999629,16840,12392,132,2024
575980,7794074975,15899,6273,2,2024
585584,7799131968,16274,23451,128,2024
660106,7826532655,16059,13856,132,2024
661722,7826937718,15898,27144,0,2024
588857,7800558113,16839,8068,130,2024
618196,7812603744,16059,4951,130,2024
660491,7826616773,16312,8849,128,2024
572775,7793156101,16843,13810,2,2024
593985,7802508993,16839,6687,128,2024
635266,7817344710,16427,17968,130,2024
653555,7824020612,16869,7818,130,2024
571185,7792608994,16844,14619,0,2024
595355,7803373283,16841,13819,132,2024
600948,7805577873,16312,22303,1,2024
595343,7803373283,16841,13299,3,2024
613275,7810902073,16059,19320,131,2024
